8	weather.msn.com											
(Timestamp)	(Location)	(Conditions)	(Temperature) (°F)	Feels like (°F)	Barometer (in)	Dewpoint (°)	Humidity (%)	Visibility (miles)	Precip last hr (in)	Precip last 24 hrs (in)	(Wind Speed)	Wind (mph)
Sun Jan 31 21:19:35 2010	Detroit, MI (48226) 	Cloudy	25	14	30.1	14	63	10	0	NA	13	WSW
Sun Jan 31 21:19:36 2010	Philadelphia, PA (19107) 	Clear	30	21	30.1	3	31	10	NA	0.02	10	WSW
Sun Jan 31 22:02:11 2010	San Jose, CA (95112) 	Partly Cloudy	57	57	30	45	62	10	NA	NA	0	
Sun Jan 31 22:02:12 2010	Charlotte, NC (28202) 	Special weather statementMostly Sunny	39	39	30.2	12	33	10	NA	0.18	0	
Sun Jan 31 22:02:12 2010	San Diego, CA (92102) 	Partly Cloudy	61	61	29.9	48	63	10	NA	NA	13	WNW
Sun Jan 31 22:02:13 2010	Denver, CO (80203) 	Mostly Cloudy	39	34	29.8	19	45	Unlimited	NA	NA	8	N
Sun Jan 31 22:02:14 2010	Memphis, TN (38103) 	Partly Cloudy	36	36	30.3	27	69	10	NA	NA	0	
Sun Jan 31 22:02:15 2010	Los Angeles, CA (90012) 	Coastal Flood StatementHaze	64	64	29.9	45	48	6	NA	NA	0	
Sun Jan 31 22:02:16 2010	New York, NY (10038) 	Clear	30	23	30.1	1	29	10	NA	NA	7	W
Sun Jan 31 22:02:16 2010	El Paso, TX (79901) 	Mostly Cloudy	55	55	29.9	32	41	10	NA	NA	3	WSW
Sun Jan 31 22:02:17 2010	Baltimore, MD (21201) 	Clear	28	19	30.2	3	34	10	NA	0.24	10	W
Sun Jan 31 22:02:17 2010	Las Vegas, NV (89106) 	Clear	54	54	30	36	50	10	NA	NA	0	
Sun Jan 31 22:02:18 2010	Washington, DC (20001) 	Clear	34	27	30.2	5	29	10	NA	0.13	8	WNW
Sun Jan 31 22:02:19 2010	Austin, TX (78701) 	Cloudy	34	30	30.2	28	80	7	NA	NA	3	ESE
Sun Jan 31 22:02:19 2010	San Francisco, CA (94109) 	Mostly Cloudy	52	52	30	46	82	10	NA	NA	7	W
Sun Jan 31 22:02:20 2010	Oklahoma City, OK (73102) 	Fog	27	21	30.2	25	93	1	NA	NA	5	
Sun Jan 31 22:02:21 2010	Fort Worth, TX (76102) 	Cloudy	34	30	30.2	28	80	10	NA	NA	5	ENE
Sun Jan 31 22:02:21 2010	Nashville, TN (37203) 	Clear	36	36	30.3	18	48	10	NA	NA	0	
Sun Jan 31 22:02:22 2010	Phoenix, AZ (85004) 	Partly Cloudy	66	66	29.9	39	37	10	NA	NA	0	
Sun Jan 31 22:02:23 2010	Chicago, IL (60610) 	Mostly Cloudy	28	16	30.2	9	43	10	NA	NA	16	W
Sun Jan 31 22:02:23 2010	Portland, OR (97205) 	Mostly Cloudy	48	48	30	45	87	10	NA	0.07	5	ENE
Sun Jan 31 22:02:24 2010	San Antonio, TX (78207) 	Cloudy	36	32	30.2	30	80	10	NA	NA	5	E
Sun Jan 31 22:02:25 2010	Indianapolis, IN (46204) 	Clear	28	19	30.2	16	59	10	NA	NA	9	W
Sun Jan 31 22:02:25 2010	Jacksonville, FL (32202) 	Cloudy	43	43	30.2	34	70	10	NA	0.14	10	NNE
Sun Jan 31 22:02:26 2010	Columbus, OH (43215) 	Clear	30	19	30.2	10	43	10	NA	NA	14	W
Sun Jan 31 22:02:26 2010	Dallas, TX (75201) 	Fog	36	30	30.2	28	75	6	NA	NA	7	ENE
Sun Jan 31 22:02:27 2010	Houston, TX (77003) 	Cloudy	39	37	30.2	32	75	5	NA	NA	3	NNW
Sun Jan 31 22:02:28 2010	Seattle, WA (98104) 	Cloudy	48	48	30	45	87	10	NA	0.18	6	S
Sun Jan 31 22:02:29 2010	Milwaukee, WI (53202) 	Partly Cloudy	25	12	30.2	5	42	8	NA	0.02	14	NW
Sun Jan 31 22:02:30 2010	Detroit, MI (48226) 	Cloudy	25	14	30.1	14	63	10	NA	NA	13	WSW
Sun Jan 31 22:02:30 2010	Philadelphia, PA (19107) 	Clear	30	21	30.1	3	31	10	NA	0.02	10	WSW
Sun Jan 31 22:46:56 2010	Charlotte, NC (28202) 	Special weather statementMostly Sunny	39	39	30.2	12	33	10	NA	0.18	0	
Sun Jan 31 22:46:56 2010	San Jose, CA (95112) 	Mostly Cloudy	57	57	30	46	67	10	NA	NA	3	WNW
Sun Jan 31 22:46:57 2010	San Diego, CA (92102) 	Partly Cloudy	61	61	29.9	48	63	10	NA	NA	13	WNW
Sun Jan 31 22:46:58 2010	Denver, CO (80203) 	Mostly Cloudy	39	34	29.8	21	48	Unlimited	NA	NA	8	NNW
Sun Jan 31 22:46:59 2010	Memphis, TN (38103) 	Mostly Sunny	37	34	30.3	27	65	10	NA	NA	5	NNE
Sun Jan 31 22:47:00 2010	El Paso, TX (79901) 	Mostly Cloudy	55	55	29.9	32	41	10	NA	NA	3	WSW
Sun Jan 31 22:47:00 2010	Los Angeles, CA (90012) 	Coastal Flood StatementHaze	64	64	29.9	45	48	6	NA	NA	0	
Sun Jan 31 22:47:01 2010	New York, NY (10038) 	Clear	30	23	30.1	1	29	10	NA	NA	7	W
Sun Jan 31 22:47:02 2010	Baltimore, MD (21201) 	Clear	28	19	30.2	5	37	10	NA	0.24	10	WSW
Sun Jan 31 22:47:03 2010	Las Vegas, NV (89106) 	Clear	55	55	29.9	34	44	10	NA	NA	0	
Sun Jan 31 22:47:04 2010	Austin, TX (78701) 	Haze	34	30	30.2	28	80	6	NA	NA	3	
Sun Jan 31 22:47:04 2010	Washington, DC (20001) 	Clear	34	27	30.2	5	29	10	NA	0.13	8	WNW
Sun Jan 31 22:47:05 2010	San Francisco, CA (94109) 	Mostly Cloudy	52	52	30	46	82	10	NA	NA	6	W
Sun Jan 31 22:47:06 2010	Oklahoma City, OK (73102) 	Freezing Fog AdvisoryFog	27	21	30.2	25	93	1	NA	NA	5	
Sun Jan 31 22:47:06 2010	Nashville, TN (37203) 	Clear	37	37	30.3	18	44	10	NA	NA	0	
Sun Jan 31 22:47:07 2010	Fort Worth, TX (76102) 	Cloudy	34	34	30.2	28	80	10	NA	NA	0	
Sun Jan 31 22:47:08 2010	Portland, OR (97205) 	Cloudy	52	52	30	45	76	10	NA	0.07	3	S
Sun Jan 31 22:47:08 2010	Phoenix, AZ (85004) 	Partly Cloudy	66	66	29.9	39	37	10	NA	NA	0	
Sun Jan 31 22:47:09 2010	Chicago, IL (60610) 	Mostly Cloudy	28	16	30.2	9	43	10	NA	NA	16	W
Sun Jan 31 22:47:10 2010	Indianapolis, IN (46204) 	Clear	28	18	30.2	14	54	10	NA	NA	13	WSW
Sun Jan 31 22:47:10 2010	San Antonio, TX (78207) 	Cloudy	37	36	30.2	32	81	10	NA	NA	3	
Sun Jan 31 22:47:11 2010	Jacksonville, FL (32202) 	Cloudy	43	43	NA	34	70	10	NA	0.14	10	NNE
Sun Jan 31 22:47:12 2010	Columbus, OH (43215) 	Clear	30	19	30.2	10	43	10	NA	NA	14	W
Sun Jan 31 22:47:13 2010	Dallas, TX (75201) 	Fog	37	32	30.2	28	70	6	NA	NA	7	E
Sun Jan 31 22:47:13 2010	Houston, TX (77003) 	Cloudy	39	36	30.2	32	75	8	NA	NA	6	N
Sun Jan 31 22:47:14 2010	Seattle, WA (98104) 	Cloudy	48	48	30	43	81	10	NA	0.18	6	SSE
Sun Jan 31 22:47:15 2010	Milwaukee, WI (53202) 	Partly Cloudy	25	12	30.2	5	42	8	NA	0.02	14	NW
Sun Jan 31 22:47:16 2010	Detroit, MI (48226) 	Cloudy	27	16	30.1	14	59	10	NA	NA	13	WSW
Sun Jan 31 22:47:17 2010	Philadelphia, PA (19107) 	Clear	30	19	30.1	7	37	10	NA	0.02	14	WSW
Sun Jan 31 23:30:21 2010	Charlotte, NC (28202) 	Special weather statementMostly Sunny	37	36	30.2	19	48	10	NA	0.18	3	S
Sun Jan 31 23:30:21 2010	San Jose, CA (95112) 	Mostly Cloudy	61	61	30	46	59	10	NA	NA	5	NW
Sun Jan 31 23:30:22 2010	Denver, CO (80203) 	Mostly Cloudy	39	32	29.8	21	48	Unlimited	NA	NA	10	N
Sun Jan 31 23:30:22 2010	San Diego, CA (92102) 	Partly Cloudy	61	61	29.9	48	63	9	NA	NA	10	W
Sun Jan 31 23:30:23 2010	Memphis, TN (38103) 	Partly Cloudy	37	36	30.3	27	65	10	NA	NA	3	
Sun Jan 31 23:30:24 2010	El Paso, TX (79901) 	Mostly Cloudy	57	57	29.9	34	41	10	NA	NA	0	
Sun Jan 31 23:30:24 2010	Los Angeles, CA (90012) 	Coastal Flood StatementClear	66	66	29.9	48	52	8	NA	NA	5	W
Sun Jan 31 23:30:25 2010	New York, NY (10038) 	Clear	28	21	30.1	1	31	10	NA	NA	8	WSW
Sun Jan 31 23:30:26 2010	Baltimore, MD (21201) 	Clear	28	21	30.2	5	37	10	NA	0.24	6	W
Sun Jan 31 23:30:26 2010	Las Vegas, NV (89106) 	Clear	57	57	29.9	32	38	10	NA	NA	0	
Sun Jan 31 23:30:27 2010	Washington, DC (20001) 	Clear	34	30	30.2	3	27	10	NA	0.13	5	W
Sun Jan 31 23:30:27 2010	Austin, TX (78701) 	Haze	36	34	30.2	30	80	6	NA	NA	3	E
Sun Jan 31 23:30:28 2010	San Francisco, CA (94109) 	Mostly Cloudy	54	54	30	46	76	10	NA	NA	6	WNW
Sun Jan 31 23:30:29 2010	Oklahoma City, OK (73102) 	Freezing Fog AdvisoryFog	28	23	30.2	25	86	1	NA	NA	5	
Sun Jan 31 23:30:29 2010	Nashville, TN (37203) 	Mostly Sunny	36	36	30.3	18	48	10	NA	NA	0	
Sun Jan 31 23:30:30 2010	Fort Worth, TX (76102) 	Cloudy	34	27	30.2	28	80	10	NA	NA	9	SSE
Sun Jan 31 23:30:31 2010	Phoenix, AZ (85004) 	Partly Cloudy	66	66	29.9	39	37	10	NA	NA	0	
Sun Jan 31 23:30:32 2010	Chicago, IL (60610) 	Mostly Cloudy	28	18	30.2	12	50	10	NA	NA	15	W
Sun Jan 31 23:30:32 2010	Portland, OR (97205) 	Mostly Cloudy	52	52	30	45	76	10	NA	0.07	6	E
Sun Jan 31 23:30:33 2010	San Antonio, TX (78207) 	Cloudy	37	32	30.2	32	81	10	NA	NA	7	NE
Sun Jan 31 23:30:34 2010	Indianapolis, IN (46204) 	Mostly Sunny	28	19	30.2	12	50	10	NA	NA	10	WSW
Sun Jan 31 23:30:35 2010	Jacksonville, FL (32202) 	Cloudy	43	43	30.2	34	70	10	NA	0.14	13	NE
Sun Jan 31 23:30:36 2010	Columbus, OH (43215) 	Clear	30	19	30.2	9	40	10	NA	NA	16	W
Sun Jan 31 23:30:36 2010	Dallas, TX (75201) 	Cloudy	37	37	30.2	28	70	10	NA	NA	0	
Sun Jan 31 23:30:37 2010	Houston, TX (77003) 	Mostly Cloudy	41	41	30.2	32	70	8	NA	NA	3	ENE
Sun Jan 31 23:30:37 2010	Seattle, WA (98104) 	Cloudy	50	50	30	43	76	10	NA	0.18	5	SW
Sun Jan 31 23:30:39 2010	Milwaukee, WI (53202) 	Mostly Cloudy	25	14	30.2	5	42	9	NA	0.02	13	NW
Sun Jan 31 23:30:40 2010	Detroit, MI (48226) 	Partly Cloudy	27	14	30.1	12	54	10	NA	NA	16	WSW
Sun Jan 31 23:30:40 2010	Philadelphia, PA (19107) 	Clear	28	19	30.1	5	37	10	NA	0.02	11	WSW
Thu Feb  4 00:15:41 2010	San Jose, CA (95112) 	Mostly Cloudy	63	63	29.8	45	51	10	NA	0.02	5	
Thu Feb  4 00:15:42 2010	Charlotte, NC (28202) 	Mostly Sunny	46	46	30.2	32	57	10	NA	0.52	0	
Thu Feb  4 00:15:42 2010	San Diego, CA (92102) 	Weather WarningsMostly Sunny	61	61	29.8	52	72	10	NA	NA	9	SSW
Thu Feb  4 00:15:43 2010	Memphis, TN (38103) 	Cloudy	45	45	30.2	28	53	10	NA	NA	9	N
Thu Feb  4 00:15:43 2010	Denver, CO (80203) 	Cloudy	45	45	29.8	14	29	Unlimited	NA	NA	14	SE
Thu Feb  4 00:15:44 2010	Los Angeles, CA (90012) 	Special weather statementClear	68	68	29.7	46	45	10	NA	NA	3	
Thu Feb  4 00:15:45 2010	New York, NY (10038) 	Cloudy	36	28	30.1	21	55	10	NA	0.09	8	WNW
Thu Feb  4 00:15:45 2010	El Paso, TX (79901) 	Special weather statementCloudy	45	45	29.7	41	87	10	0.01	0.11	14	N
Thu Feb  4 00:15:46 2010	Baltimore, MD (21201) 	Weather WarningsCloudy	37	36	30.2	27	65	10	NA	0.33	3	WNW
Thu Feb  4 00:15:46 2010	Las Vegas, NV (89106) 	Clear	61	61	29.7	32	33	10	NA	NA	7	SSE
Thu Feb  4 00:15:47 2010	Washington, DC (20001) 	Weather WarningsMostly Cloudy	39	34	30.2	28	65	10	NA	0.26	8	WNW
Thu Feb  4 00:15:47 2010	Austin, TX (78701) 	Rain	46	46	29.9	45	93	3	0.04	0.15	10	E
Thu Feb  4 00:15:48 2010	San Francisco, CA (94109) 	Mostly Cloudy	57	57	29.8	48	72	10	NA	NA	7	W
Thu Feb  4 00:15:49 2010	Oklahoma City, OK (73102) 	Short term forecastHaze	37	32	30.1	32	81	6	NA	NA	8	E
Thu Feb  4 00:15:49 2010	Nashville, TN (37203) 	Partly Cloudy	43	43	30.2	27	52	10	NA	NA	8	NE
Thu Feb  4 00:15:50 2010	Fort Worth, TX (76102) 	Short term forecastRain	43	43	30.1	39	87	4	0.06	NA	6	ENE
Thu Feb  4 00:15:50 2010	Phoenix, AZ (85004) 	Mostly Cloudy	70	70	29.6	39	32	10	NA	NA	8	SSE
Thu Feb  4 00:15:51 2010	Portland, OR (97205) 	Mostly Cloudy	46	46	29.7	43	87	10	0.01	0.01	15	ESE
Thu Feb  4 00:15:52 2010	Chicago, IL (60610) 	Air Quality AlertCloudy	28	21	30.3	21	74	10	NA	NA	6	E
Thu Feb  4 00:15:52 2010	San Antonio, TX (78207) 	Flood AdvisoryCloudy	50	50	29.8	50	100	7	0.02	0.64	8	ENE
Thu Feb  4 00:15:53 2010	Indianapolis, IN (46204) 	Winter storm watchPartly Cloudy	28	28	30.3	21	74	7	NA	NA	0	
Thu Feb  4 00:15:54 2010	Columbus, OH (43215) 	Winter storm watchCloudy	34	28	30.3	23	64	9	NA	NA	7	W
Thu Feb  4 00:15:54 2010	Jacksonville, FL (32202) 	Mostly Cloudy	50	50	30.2	45	81	10	NA	0.06	6	NNE
Thu Feb  4 00:15:55 2010	Dallas, TX (75201) 	Short term forecastRain	45	45	30.1	39	81	5	0.03	NA	7	E
Thu Feb  4 00:15:56 2010	Houston, TX (77003) 	Coastal Flood WarningCloudy	52	52	29.9	46	82	1	NA	NA	14	E
Thu Feb  4 00:15:57 2010	Seattle, WA (98104) 	Rain	48	48	29.7	45	87	10	0	NA	5	NE
Thu Feb  4 00:15:58 2010	Milwaukee, WI (53202) 	Air Quality AlertPartly Cloudy	27	27	30.3	16	63	10	NA	0.05	0	
Thu Feb  4 00:15:58 2010	Detroit, MI (48226) 	Cloudy	32	27	30.3	23	69	10	NA	NA	6	WNW
Thu Feb  4 00:15:59 2010	Philadelphia, PA (19107) 	Mostly Cloudy	37	32	30.1	28	70	10	NA	0.02	6	WNW
Thu Feb  4 00:59:28 2010	San Jose, CA (95112) 	Mostly Cloudy	63	63	29.8	45	51	10	NA	0.02	5	
Thu Feb  4 00:59:29 2010	Charlotte, NC (28202) 	Mostly Sunny	46	46	30.2	32	57	10	NA	0.52	0	
Thu Feb  4 00:59:30 2010	Denver, CO (80203) 	Cloudy	45	45	29.8	14	29	Unlimited	NA	NA	14	SE
Thu Feb  4 00:59:30 2010	San Diego, CA (92102) 	Weather WarningsMostly Sunny	61	61	29.8	52	72	10	NA	NA	9	SSW
Thu Feb  4 00:59:31 2010	Memphis, TN (38103) 	Cloudy	45	45	30.2	28	53	10	NA	NA	9	N
Thu Feb  4 00:59:32 2010	El Paso, TX (79901) 	Special weather statementCloudy	45	45	NA	41	87	10	0.01	0.11	14	N
Thu Feb  4 00:59:32 2010	Los Angeles, CA (90012) 	Special weather statementClear	68	68	29.7	46	45	10	NA	NA	3	
Thu Feb  4 00:59:33 2010	New York, NY (10038) 	Cloudy	36	28	30.1	21	55	10	NA	0.09	8	WNW
Thu Feb  4 00:59:34 2010	Baltimore, MD (21201) 	Weather WarningsCloudy	37	36	30.2	27	65	10	NA	0.33	3	WNW
Thu Feb  4 00:59:34 2010	Las Vegas, NV (89106) 	Clear	61	61	29.7	32	33	10	NA	NA	7	SSE
Thu Feb  4 00:59:35 2010	Washington, DC (20001) 	Weather WarningsMostly Cloudy	39	34	30.2	28	65	10	NA	0.26	8	WNW
Thu Feb  4 00:59:36 2010	Austin, TX (78701) 	Short term forecastRain	46	46	29.9	45	93	4	0.02	0.15	6	
Thu Feb  4 00:59:37 2010	San Francisco, CA (94109) 	Mostly Cloudy	57	57	29.8	48	72	10	NA	NA	7	W
Thu Feb  4 00:59:38 2010	Oklahoma City, OK (73102) 	Short term forecastHaze	37	32	30.1	32	81	6	NA	NA	8	E
Thu Feb  4 00:59:39 2010	Fort Worth, TX (76102) 	Short term forecastRain	43	43	30.1	39	87	4	0.06	NA	6	ENE
Thu Feb  4 00:59:39 2010	Nashville, TN (37203) 	Partly Cloudy	43	43	30.2	27	52	10	NA	NA	8	NE
Thu Feb  4 00:59:40 2010	Phoenix, AZ (85004) 	Mostly Cloudy	70	70	29.6	39	32	10	NA	NA	8	SSE
Thu Feb  4 00:59:41 2010	Chicago, IL (60610) 	Air Quality AlertCloudy	28	21	30.3	21	74	10	NA	NA	6	E
Thu Feb  4 00:59:41 2010	Portland, OR (97205) 	Mostly Cloudy	46	46	29.7	43	87	10	0.01	0.01	15	ESE
Thu Feb  4 00:59:42 2010	Indianapolis, IN (46204) 	Winter storm watchPartly Cloudy	28	28	30.3	21	74	7	NA	NA	0	
Thu Feb  4 00:59:42 2010	San Antonio, TX (78207) 	Weather WarningsFog	50	50	29.8	50	100	6	NA	0.64	10	ENE
Thu Feb  4 00:59:43 2010	Jacksonville, FL (32202) 	Partly Cloudy	48	48	30.2	45	87	10	NA	0.06	3	NNE
Thu Feb  4 00:59:44 2010	Columbus, OH (43215) 	Winter storm watchCloudy	34	28	30.3	23	64	9	NA	NA	7	W
Thu Feb  4 00:59:44 2010	Dallas, TX (75201) 	Short term forecastRain	45	45	30.1	39	81	5	0.03	NA	7	E
Thu Feb  4 00:59:45 2010	Houston, TX (77003) 	Coastal Flood WarningCloudy	50	50	29.9	48	93	3	NA	NA	15	NE
Thu Feb  4 00:59:46 2010	Milwaukee, WI (53202) 	Air Quality AlertPartly Cloudy	27	27	30.3	16	63	10	NA	0.05	0	
Thu Feb  4 00:59:46 2010	Seattle, WA (98104) 	Rain	48	48	29.7	45	87	10	0	NA	5	NE
Thu Feb  4 00:59:47 2010	Detroit, MI (48226) 	Cloudy	32	27	30.3	23	69	10	NA	NA	6	WNW
Thu Feb  4 00:59:48 2010	Philadelphia, PA (19107) 	Mostly Cloudy	37	32	30.1	28	70	10	NA	0.02	6	WNW
Thu Feb  4 01:42:45 2010	San Jose, CA (95112) 	Mostly Cloudy	57	57	29.8	46	67	10	NA	0.02	11	WNW
Thu Feb  4 01:42:46 2010	Charlotte, NC (28202) 	Mostly Sunny	46	46	30.2	32	57	10	NA	0.52	5	ENE
Thu Feb  4 01:42:47 2010	Denver, CO (80203) 	Cloudy	43	43	29.9	16	33	Unlimited	NA	NA	9	SSE
Thu Feb  4 01:42:47 2010	San Diego, CA (92102) 	Weather WarningsMostly Sunny	61	61	29.8	52	72	10	NA	NA	9	SW
Thu Feb  4 01:42:48 2010	Memphis, TN (38103) 	Cloudy	43	43	30.3	28	56	10	NA	NA	10	NE
Thu Feb  4 01:42:48 2010	Los Angeles, CA (90012) 	Special weather statementClear	66	66	29.7	45	45	10	NA	NA	0	
Thu Feb  4 01:42:49 2010	El Paso, TX (79901) 	Special weather statementMostly Cloudy	45	45	29.7	41	87	10	NA	0.11	9	NNW
Thu Feb  4 01:42:50 2010	Baltimore, MD (21201) 	Weather WarningsMostly Cloudy	36	32	30.2	27	69	10	NA	0.33	5	WNW
Thu Feb  4 01:42:50 2010	New York, NY (10038) 	Clear	36	28	NA	21	55	10	NA	0.09	8	WNW
Thu Feb  4 01:42:51 2010	Washington, DC (20001) 	Weather WarningsMostly Cloudy	39	34	30.2	27	60	10	NA	0.26	7	WNW
Thu Feb  4 01:42:51 2010	Las Vegas, NV (89106) 	Clear	61	61	29.7	30	31	10	NA	NA	0	
Thu Feb  4 01:42:52 2010	Austin, TX (78701) 	Short term forecastCloudy	46	46	29.9	45	93	7	0	0.15	7	
Thu Feb  4 01:42:53 2010	Oklahoma City, OK (73102) 	Short term forecastHaze	37	32	30.1	32	81	4	NA	NA	7	ENE
Thu Feb  4 01:42:53 2010	San Francisco, CA (94109) 	Mostly Cloudy	57	57	29.8	50	77	10	NA	NA	11	WNW
Thu Feb  4 01:42:54 2010	Nashville, TN (37203) 	Partly Cloudy	37	32	30.3	27	65	10	NA	NA	7	NNE
Thu Feb  4 01:42:55 2010	Fort Worth, TX (76102) 	Short term forecastRain	43	43	30	39	87	5	0.02	NA	11	ENE
Thu Feb  4 01:42:55 2010	Phoenix, AZ (85004) 	Mostly Cloudy	70	70	29.6	39	32	10	NA	NA	7	S
Thu Feb  4 01:42:56 2010	Portland, OR (97205) 	Cloudy	46	46	29.7	43	87	10	NA	0.01	17	ESE
Thu Feb  4 01:42:57 2010	Chicago, IL (60610) 	Air Quality AlertCloudy	28	25	30.4	21	74	10	NA	NA	3	E
Thu Feb  4 01:42:57 2010	San Antonio, TX (78207) 	Short term forecastFog	50	50	29.8	50	100	5	0	0.64	14	ENE
Thu Feb  4 01:42:58 2010	Indianapolis, IN (46204) 	Winter storm watchMostly Sunny	27	27	30.3	19	74	7	NA	NA	0	
Thu Feb  4 01:42:59 2010	Columbus, OH (43215) 	Winter storm watchCloudy	32	27	30.3	25	74	9	NA	NA	6	W
Thu Feb  4 01:42:59 2010	Jacksonville, FL (32202) 	Clear	48	48	30.2	45	87	10	NA	0.06	3	NNE
Thu Feb  4 01:43:00 2010	Dallas, TX (75201) 	Short term forecastFog	45	45	30.1	39	81	5	0	NA	8	E
Thu Feb  4 01:43:00 2010	Houston, TX (77003) 	Coastal Flood WarningCloudy	50	50	29.9	46	87	8	NA	NA	14	ENE
Thu Feb  4 01:43:01 2010	Seattle, WA (98104) 	Mostly Cloudy	50	50	29.7	43	76	10	0	NA	0	
Thu Feb  4 01:43:02 2010	Milwaukee, WI (53202) 	Air Quality AlertMostly Sunny	25	25	30.3	16	68	10	NA	0.05	0	
Thu Feb  4 01:43:03 2010	Detroit, MI (48226) 	Mostly Sunny	30	25	30.3	21	69	10	NA	NA	5	NNW
Thu Feb  4 01:43:03 2010	Philadelphia, PA (19107) 	Cloudy	39	32	30.1	27	60	10	NA	0.02	10	W
Thu Feb  4 02:30:31 2010	Charlotte, NC (28202) 	Clear	45	45	30.2	32	61	10	NA	0.52	0	
Thu Feb  4 02:30:31 2010	San Jose, CA (95112) 	Mostly Cloudy	57	57	29.8	48	72	10	NA	0.02	13	NW
Thu Feb  4 02:30:32 2010	San Diego, CA (92102) 	Weather WarningsMostly Sunny	61	61	29.8	52	72	10	NA	NA	8	SSW
Thu Feb  4 02:30:33 2010	Denver, CO (80203) 	Cloudy	39	32	29.9	16	38	Unlimited	NA	NA	14	SE
Thu Feb  4 02:30:34 2010	Memphis, TN (38103) 	Cloudy	43	43	30.3	28	56	10	NA	NA	13	NE
Thu Feb  4 02:30:34 2010	Los Angeles, CA (90012) 	Special weather statementClear	63	63	29.7	46	55	10	NA	NA	0	
Thu Feb  4 02:30:35 2010	El Paso, TX (79901) 	Special weather statementRain	45	45	29.7	41	87	7	0.01	0.11	10	N
Thu Feb  4 02:30:36 2010	New York, NY (10038) 	Clear	34	30	30.1	21	60	10	NA	0.09	5	
Thu Feb  4 02:30:37 2010	Baltimore, MD (21201) 	Winter storm watchPartly Cloudy	36	30	30.2	27	69	10	NA	0.33	7	WNW
Thu Feb  4 02:30:38 2010	Washington, DC (20001) 	Winter storm watchCloudy	39	36	30.2	27	60	10	NA	0.26	6	W
Thu Feb  4 02:30:38 2010	Las Vegas, NV (89106) 	Clear	59	59	29.7	34	38	10	NA	NA	6	SSE
Thu Feb  4 02:30:39 2010	Austin, TX (78701) 	Short term forecastFog	46	46	29.9	45	93	6	0	0.15	10	ENE
Thu Feb  4 02:30:39 2010	San Francisco, CA (94109) 	Cloudy	55	55	29.8	50	82	10	NA	NA	6	NW
Thu Feb  4 02:30:40 2010	Oklahoma City, OK (73102) 	Short term forecastFog	36	28	30.1	32	87	6	NA	NA	8	E
Thu Feb  4 02:30:44 2010	Nashville, TN (37203) 	Mostly Sunny	37	32	30.3	27	65	10	NA	NA	6	NNE
Thu Feb  4 02:30:44 2010	Fort Worth, TX (76102) 	Short term forecastRain	41	41	30	37	87	9	0.01	NA	11	E
Thu Feb  4 02:30:45 2010	Phoenix, AZ (85004) 	Mostly Cloudy	68	68	29.6	39	34	10	NA	NA	6	S
Thu Feb  4 02:30:46 2010	Chicago, IL (60610) 	Air Quality AlertCloudy	30	25	30.4	21	69	9	NA	NA	5	ESE
Thu Feb  4 02:30:46 2010	Portland, OR (97205) 	Rain	45	45	29.7	41	87	10	0	0.01	18	ESE
Thu Feb  4 02:30:47 2010	Indianapolis, IN (46204) 	Winter storm watchClear	27	23	30.4	19	74	7	NA	NA	3	NNW
Thu Feb  4 02:30:47 2010	San Antonio, TX (78207) 	Short term forecastDrizzle	50	50	29.8	50	100	7	NA	0.64	11	ENE
Thu Feb  4 02:30:48 2010	Jacksonville, FL (32202) 	Clear	46	46	30.2	45	93	10	NA	0.06	3	NNW
Thu Feb  4 02:30:49 2010	Columbus, OH (43215) 	Winter storm watchCloudy	32	27	30.3	23	69	9	NA	NA	5	NW
Thu Feb  4 02:30:49 2010	Dallas, TX (75201) 	Short term forecastRain	45	45	30.1	37	76	6	0	NA	10	E
Thu Feb  4 02:30:50 2010	Seattle, WA (98104) 	Mostly Cloudy	50	50	29.7	43	76	10	NA	NA	3	ENE
Thu Feb  4 02:30:50 2010	Houston, TX (77003) 	Weather WarningsCloudy	50	50	29.9	46	87	4	NA	NA	18	ENE
Thu Feb  4 02:30:51 2010	Milwaukee, WI (53202) 	Air Quality AlertMostly Sunny	25	21	30.4	18	74	10	NA	0.05	3	S
Thu Feb  4 02:30:52 2010	Detroit, MI (48226) 	Cloudy	30	25	30.3	21	69	9	NA	NA	6	NW
Thu Feb  4 02:30:52 2010	Philadelphia, PA (19107) 	Mostly Cloudy	37	32	30.2	27	65	10	NA	0.02	7	WNW
Thu Feb  4 03:14:02 2010	San Jose, CA (95112) 	Mostly Cloudy	57	57	29.8	48	72	10	NA	0.02	13	NW
Thu Feb  4 03:14:03 2010	Charlotte, NC (28202) 	Clear	45	45	30.2	32	61	10	NA	0.52	0	
Thu Feb  4 03:14:03 2010	San Diego, CA (92102) 	Special weather statementMostly Sunny	61	61	29.8	52	72	10	NA	NA	8	SSW
Thu Feb  4 03:14:04 2010	Denver, CO (80203) 	Cloudy	39	32	29.9	16	38	Unlimited	NA	NA	14	SE
Thu Feb  4 03:14:05 2010	Memphis, TN (38103) 	Cloudy	43	43	30.3	28	56	10	NA	NA	13	NE
Thu Feb  4 03:14:05 2010	Los Angeles, CA (90012) 	Special weather statementClear	63	63	29.8	46	55	10	NA	NA	0	
Thu Feb  4 03:14:06 2010	New York, NY (10038) 	Clear	34	30	30.1	21	60	10	NA	0.09	5	
