9	www2.foxnews.com											
(Timestamp)	(Location)	(Condition)	Feels Like	Barometer	Humidity (%)	Visibility	Dewpoint	(Wind Speed) (MPH)	Wind	Sunrise	Sunset	(Temperature) (°F)
Sun Jan 31 08:02:45 2010	Nashville, TN	Mostly Clear	19	1023.0	81	10	15	0	CALM	6:49	5:11	19
Sun Jan 31 08:02:46 2010	Fort Worth, TX	Cloudy 	21	1025.4	78	10	24	8	NE	7:25	6:00	29
Sun Jan 31 08:02:47 2010	Phoenix, AZ	Mostly Clear	56	1011.7	57	10	41	5	E	7:25	5:58	56
Sun Jan 31 08:02:48 2010	Portland, OR	Cloudy 	43	1016.3	93	10	41	0	CALM	7:34	5:14	43
Sun Jan 31 08:02:49 2010	Chicago, IL	Mostly Cloudy	13	1023.7	66	10	12	5	SW	7:05	5:03	20
Sun Jan 31 08:02:50 2010	San Antonio, TX	Mostly Clear	30	1024.5	79	10	30	7	ENE	7:24	6:10	36
Sun Jan 31 08:02:51 2010	Indianapolis, IN	Partly Cloudy	16	1022.4	69	10	9	0	CALM	7:54	6:02	16
Sun Jan 31 08:02:53 2010	Jacksonville, FL	Cloudy 	42	1014.5	74	10	41	18	NNW	7:18	6:02	49
Sun Jan 31 08:02:54 2010	Dallas, TX	Cloudy 	30	1025.8	77	10	25	3	NE	7:23	5:58	30
Sun Jan 31 08:02:54 2010	Worthington, OH	Mostly Clear	12	1022.0	76	10	7	0	CALM	7:43	5:49	12
Sun Jan 31 08:02:55 2010	Houston, TX	Cloudy 	27	*	75	10	28	13	N	7:12	5:57	36
Sun Jan 31 08:02:56 2010	Seattle, WA	Cloudy 	47	1015.1	90	10	44	3	VAR	7:38	5:08	47
Sun Jan 31 08:02:57 2010	Milwaukee, WI	Mostly Cloudy	12	1022.1	62	10	11	6	WSW	7:09	5:02	20
Sun Jan 31 08:02:58 2010	Detroit, MI	Mostly Clear	5	1022.3	73	10	8	6	WSW	7:48	5:43	14
Sun Jan 31 08:02:59 2010	Philadelphia, PA	Cloudy 	6	1016.2	44	10	4	13	N	7:11	5:17	19
Sun Jan 31 08:47:13 2010	San Jose, CA	Mostly Cloudy	48	*	93	9	46	0	CALM	7:12	5:30	48
Sun Jan 31 08:47:14 2010	Charlotte, NC	Partly Cloudy	16	1017.0	73	10	16	5	NNE	7:24	5:50	22
Sun Jan 31 08:47:15 2010	San Diego, CA	Partly Cloudy	54	1014.6	80	7	48	0	CALM	6:45	5:20	54
Sun Jan 31 08:47:16 2010	Edgewater, CO	Partly Cloudy	27	*	48	999	18	14	NNW	7:10	5:18	36
Sun Jan 31 08:47:17 2010	Memphis, TN	Mostly Clear	24	1025.1	73	10	18	0	CALM	7:01	5:27	24
Sun Jan 31 08:47:18 2010	El Paso, TX	Mostly Cloudy	39	1015.5	70	10	33	5	N	7:00	5:38	42
Sun Jan 31 08:47:18 2010	Los Angeles, CA	Mostly Clear	54	1013.9	83	10	49	0	CALM	6:51	5:21	54
Sun Jan 31 08:47:19 2010	Manhattan, NY	Mostly Cloudy	7	1015.6	39	10	0	8	N	7:08	5:11	17
Sun Jan 31 08:47:20 2010	Baltimore, MD	 	21	1016.8	40	999	4	*	*	7:15	5:25	21
Sun Jan 31 08:47:21 2010	Las Vegas, NV	Mostly Clear	45	1012.2	76	10	38	3	SSE	6:41	5:04	45
Sun Jan 31 08:47:22 2010	Washington, DC	Cloudy 	8	1017.6	52	8	7	9	NW	7:16	5:27	19
Sun Jan 31 08:47:23 2010	Austin, TX	Partly Cloudy	23	1025.2	87	10	28	9	N	7:22	6:06	31
Sun Jan 31 08:47:24 2010	San Francisco, CA	Partly Cloudy	48	1017.2	93	10	48	5	W	7:15	5:31	50
Sun Jan 31 08:47:25 2010	Oklahoma City, OK	Foggy 	18	*	100	0.12	18	3	S	7:31	5:56	18
Sun Jan 31 08:47:26 2010	Nashville, TN	Mostly Clear	19	1023.0	81	10	15	0	CALM	6:49	5:11	19
Sun Jan 31 08:47:27 2010	Fort Worth, TX	Cloudy 	21	1025.4	78	10	24	8	NE	7:25	6:00	29
Sun Jan 31 08:47:28 2010	Phoenix, AZ	Mostly Clear	56	1011.7	57	10	41	5	E	7:25	5:58	56
Sun Jan 31 08:47:29 2010	Chicago, IL	Mostly Cloudy	13	1023.7	66	10	12	5	SW	7:05	5:03	20
Sun Jan 31 08:47:29 2010	Portland, OR	Cloudy 	43	1016.3	93	10	41	0	CALM	7:34	5:14	43
Sun Jan 31 08:47:30 2010	San Antonio, TX	Mostly Clear	30	1024.5	79	10	30	7	ENE	7:24	6:10	36
Sun Jan 31 08:47:31 2010	Indianapolis, IN	Partly Cloudy	16	1022.4	69	10	9	0	CALM	7:54	6:02	16
Sun Jan 31 08:47:33 2010	Jacksonville, FL	Cloudy 	42	1014.5	74	10	41	18	NNW	7:18	6:02	49
Sun Jan 31 08:47:34 2010	Worthington, OH	Mostly Clear	12	1022.0	76	10	7	0	CALM	7:43	5:49	12
Sun Jan 31 08:47:35 2010	Dallas, TX	Cloudy 	30	1025.8	77	10	25	3	NE	7:23	5:58	30
Sun Jan 31 08:47:36 2010	Houston, TX	Cloudy 	27	*	75	10	28	13	N	7:12	5:57	36
Sun Jan 31 08:47:37 2010	Seattle, WA	Cloudy 	47	1015.1	90	10	44	3	VAR	7:38	5:08	47
Sun Jan 31 08:47:38 2010	Milwaukee, WI	Mostly Cloudy	12	1022.1	62	10	11	6	WSW	7:09	5:02	20
Sun Jan 31 08:47:39 2010	Detroit, MI	Mostly Clear	5	1022.3	73	10	8	6	WSW	7:48	5:43	14
Sun Jan 31 08:47:40 2010	Philadelphia, PA	Cloudy 	6	1016.2	44	10	4	13	N	7:11	5:17	19
Sun Jan 31 09:30:28 2010	San Jose, CA	Cloudy 	50	1017.3	89	10	47	0	CALM	7:12	5:30	50
Sun Jan 31 09:30:29 2010	Charlotte, NC	Partly Cloudy	21	1017.7	77	10	16	3	N	7:24	5:50	21
Sun Jan 31 09:30:30 2010	San Diego, CA	Partly Cloudy	53	1014.8	83	6	48	0	CALM	6:45	5:20	53
Sun Jan 31 09:30:31 2010	Edgewater, CO	Mostly Clear	28	1013.4	52	10	17	6	WNW	7:10	5:18	33
Sun Jan 31 09:30:32 2010	Los Angeles, CA	Mostly Clear	53	1014.1	83	10	48	0	CALM	6:51	5:21	53
Sun Jan 31 09:30:32 2010	Memphis, TN	Mostly Clear	13	1025.0	73	10	16	7	N	7:01	5:27	22
Sun Jan 31 09:30:33 2010	El Paso, TX	Cloudy 	39	1015.1	70	10	33	5	NE	7:00	5:38	42
Sun Jan 31 09:30:34 2010	Manhattan, NY	Mostly Clear	7	1015.2	39	10	0	8	N	7:08	5:11	17
Sun Jan 31 09:30:35 2010	Baltimore, MD	 	21	1017.2	40	999	4	*	*	7:15	5:25	21
Sun Jan 31 09:30:36 2010	Las Vegas, NV	Mostly Clear	39	1012.0	79	10	37	6	SSE	6:41	5:04	43
Sun Jan 31 09:30:37 2010	Washington, DC	Cloudy 	6	1017.9	45	10	5	15	NNW	7:16	5:27	20
Sun Jan 31 09:30:38 2010	Austin, TX	Cloudy 	23	1024.9	85	9	28	13	N	7:22	6:06	32
Sun Jan 31 09:30:39 2010	San Francisco, CA	Mostly Cloudy	51	1017.2	92	10	49	3	W	7:15	5:31	51
Sun Jan 31 09:30:40 2010	Oklahoma City, OK	Foggy 	17	*	97	0.12	17	0	CALM	7:31	5:56	17
Sun Jan 31 09:30:41 2010	Nashville, TN	Mostly Clear	16	1023.8	90	8	14	0	CALM	6:49	5:11	16
Sun Jan 31 09:30:42 2010	Fort Worth, TX	Cloudy 	21	1025.7	82	10	24	7	ENE	7:25	6:00	28
Sun Jan 31 09:30:43 2010	Phoenix, AZ	Mostly Clear	53	1011.5	66	10	42	5	ESE	7:25	5:58	53
Sun Jan 31 09:30:44 2010	Portland, OR	Cloudy 	42	1016.3	96	10	41	3	E	7:34	5:14	42
Sun Jan 31 09:30:45 2010	Chicago, IL	Mostly Cloudy	13	1023.3	66	10	12	5	SSW	7:05	5:03	20
Sun Jan 31 09:30:46 2010	San Antonio, TX	Mostly Clear	29	1024.5	78	9	29	7	ENE	7:24	6:10	35
Sun Jan 31 09:30:47 2010	Indianapolis, IN	Partly Cloudy	15	1022.5	76	10	10	3	SE	7:54	6:02	15
Sun Jan 31 09:30:48 2010	Jacksonville, FL	Mostly Cloudy	43	1014.9	74	10	40	12	NW	7:18	6:02	48
Sun Jan 31 09:30:49 2010	Worthington, OH	Mostly Clear	3	1022.4	81	10	7	5	WNW	7:43	5:49	11
Sun Jan 31 09:30:50 2010	Dallas, TX	Cloudy 	25	1025.5	74	10	25	6	NNE	7:23	5:58	31
Sun Jan 31 09:30:51 2010	Houston, TX	Cloudy 	29	*	75	10	28	9	N	7:12	5:57	36
Sun Jan 31 09:30:52 2010	Seattle, WA	Cloudy 	47	1015.2	90	10	44	0	CALM	7:38	5:08	47
Sun Jan 31 09:30:53 2010	Milwaukee, WI	Partly Cloudy	11	1021.8	65	9	10	5	WSW	7:09	5:02	18
Sun Jan 31 09:30:54 2010	Detroit, MI	Mostly Clear	5	1022.0	73	10	8	6	W	7:48	5:43	14
Sun Jan 31 09:30:55 2010	Philadelphia, PA	Mostly Cloudy	4	1016.4	47	10	4	14	N	7:11	5:17	18
Sun Jan 31 10:13:39 2010	San Jose, CA	Cloudy 	50	1017.1	89	10	47	0	CALM	7:12	5:30	50
Sun Jan 31 10:13:40 2010	Charlotte, NC	Mostly Clear	13	1018.2	81	10	16	5	N	7:24	5:50	20
Sun Jan 31 10:13:41 2010	San Diego, CA	Partly Cloudy	53	1014.9	83	7	48	0	CALM	6:45	5:20	53
Sun Jan 31 10:13:42 2010	Edgewater, CO	Mostly Clear	31	1013.1	49	10	17	0	CALM	7:10	5:18	31
Sun Jan 31 10:13:43 2010	Memphis, TN	Mostly Clear	22	1025.5	73	10	16	0	CALM	7:01	5:27	22
Sun Jan 31 10:13:44 2010	Los Angeles, CA	Mostly Clear	53	1014.0	83	10	48	0	CALM	6:51	5:21	53
Sun Jan 31 10:13:45 2010	El Paso, TX	Cloudy 	36	1014.6	73	10	33	7	NNE	7:00	5:38	41
Sun Jan 31 10:13:46 2010	Manhattan, NY	Mostly Clear	7	1015.9	39	10	0	8	NNE	7:08	5:11	17
Sun Jan 31 10:13:47 2010	Baltimore, MD	 	20	1017.8	42	999	4	*	*	7:15	5:25	20
Sun Jan 31 10:13:48 2010	Las Vegas, NV	Mostly Clear	37	1012.0	82	10	37	8	S	6:41	5:04	42
Sun Jan 31 10:13:49 2010	Austin, TX	Cloudy 	23	1024.8	88	9	29	13	N	7:22	6:06	32
Sun Jan 31 10:13:49 2010	Washington, DC	Mostly Cloudy	7	1018.1	42	10	4	14	NNW	7:16	5:27	20
Sun Jan 31 10:13:51 2010	Oklahoma City, OK	Foggy 	12	1025.1	95	0.12	18	5	S	7:31	5:56	19
Sun Jan 31 10:13:51 2010	San Francisco, CA	Mostly Cloudy	48	1017.0	93	10	48	5	SE	7:15	5:31	50
Sun Jan 31 10:13:52 2010	Nashville, TN	Mostly Clear	11	1024.2	81	9	15	6	WNW	6:49	5:11	19
Sun Jan 31 10:13:53 2010	Fort Worth, TX	Cloudy 	21	1025.7	82	10	24	7	ENE	7:25	6:00	28
Sun Jan 31 10:13:54 2010	Phoenix, AZ	Mostly Clear	52	1011.4	69	10	42	3	ESE	7:25	5:58	52
Sun Jan 31 10:13:55 2010	Portland, OR	Rain 	43	1016.2	97	10	42	0	CALM	7:34	5:14	43
Sun Jan 31 10:13:56 2010	Chicago, IL	Mostly Cloudy	10	1023.6	73	10	12	6	W	7:05	5:03	18
Sun Jan 31 10:13:57 2010	San Antonio, TX	Mostly Clear	27	1024.2	82	9	28	7	ENE	7:24	6:10	33
Sun Jan 31 10:13:58 2010	Indianapolis, IN	Partly Cloudy	8	1022.8	76	10	10	5	SE	7:54	6:02	15
Sun Jan 31 10:14:00 2010	Jacksonville, FL	Cloudy 	42	1015.4	74	10	39	12	NNW	7:18	6:02	47
Sun Jan 31 10:14:01 2010	Worthington, OH	Mostly Clear	11	1022.7	81	10	7	0	CALM	7:43	5:49	11
Sun Jan 31 10:14:02 2010	Dallas, TX	Cloudy 	25	1025.7	78	10	26	6	E	7:23	5:58	31
Sun Jan 31 10:14:03 2010	Houston, TX	Cloudy 	30	*	75	10	28	7	NE	7:12	5:57	36
Sun Jan 31 10:14:03 2010	Seattle, WA	Cloudy 	47	1015.1	90	10	44	3	SSE	7:38	5:08	47
Sun Jan 31 10:14:04 2010	Milwaukee, WI	Mostly Cloudy	9	1022.1	65	8	9	6	WSW	7:09	5:02	17
Sun Jan 31 10:14:05 2010	Detroit, MI	Mostly Clear	5	1022.2	73	10	8	6	WSW	7:48	5:43	14
Sun Jan 31 10:14:06 2010	Philadelphia, PA	Mostly Clear	5	1017.0	45	10	3	13	N	7:11	5:17	18
Sun Jan 31 10:57:26 2010	San Jose, CA	Cloudy 	50	1017.1	89	10	47	0	CALM	7:12	5:30	50
Sun Jan 31 10:57:27 2010	Charlotte, NC	Mostly Clear	13	1018.2	81	10	16	5	N	7:24	5:50	20
Sun Jan 31 10:57:28 2010	San Diego, CA	Partly Cloudy	53	1014.9	83	7	48	0	CALM	6:45	5:20	53
Sun Jan 31 10:57:29 2010	Edgewater, CO	Mostly Clear	31	1013.1	49	10	17	0	CALM	7:10	5:18	31
Sun Jan 31 10:57:30 2010	Memphis, TN	Mostly Clear	22	1025.5	73	10	16	0	CALM	7:01	5:27	22
Sun Jan 31 10:57:31 2010	El Paso, TX	Cloudy 	36	1014.6	73	10	33	7	NNE	7:00	5:38	41
Sun Jan 31 10:57:31 2010	Los Angeles, CA	Mostly Clear	53	1014.0	83	10	48	0	CALM	6:51	5:21	53
Sun Jan 31 10:57:32 2010	Manhattan, NY	Mostly Clear	7	1015.9	39	10	0	8	NNE	7:08	5:11	17
Sun Jan 31 10:57:33 2010	Baltimore, MD	 	20	1017.8	42	999	4	*	*	7:15	5:25	20
Sun Jan 31 10:57:34 2010	Las Vegas, NV	Mostly Clear	37	1012.0	82	10	37	8	S	6:41	5:04	42
Sun Jan 31 10:57:35 2010	Washington, DC	Mostly Cloudy	7	1018.1	42	10	4	14	NNW	7:16	5:27	20
Sun Jan 31 10:57:36 2010	Austin, TX	Cloudy 	23	1024.8	88	9	29	13	N	7:22	6:06	32
Sun Jan 31 10:57:37 2010	San Francisco, CA	Mostly Cloudy	48	1017.0	93	10	48	5	SE	7:15	5:31	50
Sun Jan 31 10:57:38 2010	Oklahoma City, OK	Foggy 	12	1025.1	95	0.12	18	5	S	7:31	5:56	19
Sun Jan 31 10:57:39 2010	Nashville, TN	Mostly Clear	11	1024.2	81	9	15	6	WNW	6:49	5:11	19
Sun Jan 31 10:57:40 2010	Fort Worth, TX	Cloudy 	21	1025.7	82	10	24	7	ENE	7:25	6:00	28
Sun Jan 31 10:57:41 2010	Phoenix, AZ	Mostly Clear	52	1011.4	69	10	42	3	ESE	7:25	5:58	52
Sun Jan 31 10:57:42 2010	Portland, OR	Rain 	43	1016.2	97	10	42	0	CALM	7:34	5:14	43
Sun Jan 31 10:57:43 2010	Chicago, IL	Mostly Cloudy	10	1023.6	73	10	12	6	W	7:05	5:03	18
Sun Jan 31 10:57:44 2010	Indianapolis, IN	Partly Cloudy	8	1022.8	76	10	10	5	SE	7:54	6:02	15
Sun Jan 31 10:57:44 2010	San Antonio, TX	Mostly Clear	27	1024.2	82	9	28	7	ENE	7:24	6:10	33
Sun Jan 31 10:57:46 2010	Jacksonville, FL	Cloudy 	42	1015.4	74	10	39	12	NNW	7:18	6:02	47
Sun Jan 31 10:57:47 2010	Worthington, OH	Mostly Clear	11	1022.7	81	10	7	0	CALM	7:43	5:49	11
Sun Jan 31 10:57:48 2010	Dallas, TX	Cloudy 	25	1025.7	78	10	26	6	E	7:23	5:58	31
Sun Jan 31 10:57:49 2010	Houston, TX	Cloudy 	30	*	75	10	28	7	NE	7:12	5:57	36
Sun Jan 31 10:57:50 2010	Seattle, WA	Cloudy 	47	1015.1	90	10	44	3	SSE	7:38	5:08	47
Sun Jan 31 10:57:51 2010	Milwaukee, WI	Mostly Cloudy	9	1022.1	65	8	9	6	WSW	7:09	5:02	17
Sun Jan 31 10:57:52 2010	Detroit, MI	Mostly Clear	5	1022.2	73	10	8	6	WSW	7:48	5:43	14
Sun Jan 31 10:57:52 2010	Philadelphia, PA	Mostly Clear	5	1017.0	45	10	3	13	N	7:11	5:17	18
Sun Jan 31 11:40:58 2010	San Jose, CA	Cloudy 	50	1016.8	86	10	46	0	CALM	7:12	5:30	50
Sun Jan 31 11:40:59 2010	Charlotte, NC	Mostly Clear	20	1019.1	81	10	16	3	N	7:24	5:50	20
Sun Jan 31 11:41:00 2010	San Diego, CA	Mostly Cloudy	52	1014.9	83	6	47	0	CALM	6:45	5:20	52
Sun Jan 31 11:41:01 2010	Edgewater, CO	Mostly Clear	29	1012.7	57	10	18	0	CALM	7:10	5:18	29
Sun Jan 31 11:41:02 2010	Memphis, TN	Mostly Clear	20	1025.9	77	9	15	0	CALM	7:01	5:27	20
Sun Jan 31 11:41:03 2010	El Paso, TX	Cloudy 	34	1014.6	79	10	33	7	N	7:00	5:38	39
Sun Jan 31 11:41:03 2010	Los Angeles, CA	Mostly Clear	53	1013.8	83	8	48	0	CALM	6:51	5:21	53
Sun Jan 31 11:41:04 2010	Manhattan, NY	Mostly Clear	8	1016.4	39	10	0	7	VAR	7:08	5:11	17
Sun Jan 31 11:41:05 2010	Baltimore, MD	 	19	1018.4	42	999	3	*	*	7:15	5:25	19
Sun Jan 31 11:41:06 2010	Las Vegas, NV	Partly Cloudy	36	1012.0	85	10	37	7	SSE	6:41	5:04	41
Sun Jan 31 11:41:07 2010	Washington, DC	Partly Cloudy	6	1018.8	44	10	4	13	NNW	7:16	5:27	19
Sun Jan 31 11:41:08 2010	Austin, TX	Cloudy 	24	1025.2	88	8	29	9	NE	7:22	6:06	32
Sun Jan 31 11:41:09 2010	San Francisco, CA	Partly Cloudy	49	1016.5	93	10	47	3	SSE	7:15	5:31	49
Sun Jan 31 11:41:10 2010	Oklahoma City, OK	Foggy 	14	1025.0	94	0.12	19	5	S	7:31	5:56	20
Sun Jan 31 11:41:11 2010	Nashville, TN	Mostly Clear	10	1024.7	80	8	13	5	W	6:49	5:11	17
Sun Jan 31 11:41:12 2010	Fort Worth, TX	Cloudy 	28	1025.6	82	10	24	3	VAR	7:25	6:00	28
Sun Jan 31 11:41:13 2010	Phoenix, AZ	Mostly Clear	51	1011.3	68	10	41	3	E	7:25	5:58	51
Sun Jan 31 11:41:13 2010	Portland, OR	Cloudy 	43	1016.2	97	10	42	3	E	7:34	5:14	43
Sun Jan 31 11:41:14 2010	Chicago, IL	Cloudy 	10	1023.9	72	10	13	7	W	7:05	5:03	19
Sun Jan 31 11:41:15 2010	San Antonio, TX	Mostly Clear	26	1024.2	85	8	28	7	ENE	7:24	6:10	32
Sun Jan 31 11:41:16 2010	Indianapolis, IN	Partly Cloudy	12	1022.9	81	10	8	0	CALM	7:54	6:02	12
Sun Jan 31 11:41:18 2010	Jacksonville, FL	Cloudy 	40	1016.0	73	10	38	14	N	7:18	6:02	46
Sun Jan 31 11:41:19 2010	Worthington, OH	Mostly Clear	9	1023.0	85	10	6	3	W	7:43	5:49	9
Sun Jan 31 11:41:20 2010	Dallas, TX	Cloudy 	31	1025.7	78	10	26	0	CALM	7:23	5:58	31
Sun Jan 31 11:41:21 2010	Houston, TX	Cloudy 	27	*	81	10	28	8	N	7:12	5:57	34
Sun Jan 31 11:41:22 2010	Seattle, WA	Rain 	47	1015.0	90	10	44	3	VAR	7:38	5:08	47
Sun Jan 31 11:41:23 2010	Milwaukee, WI	Partly Cloudy	9	1021.8	69	9	9	5	W	7:09	5:02	16
Sun Jan 31 11:41:24 2010	Detroit, MI	Mostly Clear	2	1022.1	72	10	7	8	W	7:48	5:43	13
Sun Jan 31 11:41:25 2010	Philadelphia, PA	Mostly Clear	5	1017.6	47	10	3	10	NNW	7:11	5:17	17
Sun Jan 31 12:24:32 2010	San Jose, CA	Cloudy 	50	1016.7	86	10	46	3	S	7:12	5:30	50
Sun Jan 31 12:24:33 2010	Charlotte, NC	Mostly Clear	16	1019.6	90	10	14	0	CALM	7:24	5:50	16
Sun Jan 31 12:24:34 2010	San Diego, CA	Mostly Cloudy	52	1014.5	83	7	47	0	CALM	6:45	5:20	52
Sun Jan 31 12:24:35 2010	Edgewater, CO	Mostly Clear	25	1012.6	69	10	18	0	CALM	7:10	5:18	25
Sun Jan 31 12:24:36 2010	Memphis, TN	Mostly Clear	21	1025.9	77	9	16	0	CALM	7:01	5:27	21
Sun Jan 31 12:24:37 2010	Los Angeles, CA	Mostly Clear	51	1013.8	86	6	47	0	CALM	6:51	5:21	51
Sun Jan 31 12:24:38 2010	El Paso, TX	Mostly Cloudy	35	1014.2	79	10	33	6	NNE	7:00	5:38	39
Sun Jan 31 12:24:39 2010	Manhattan, NY	Mostly Clear	6	1017.5	40	10	-1	7	VAR	7:08	5:11	16
Sun Jan 31 12:24:40 2010	Baltimore, MD	 	18	1019.5	42	999	2	*	*	7:15	5:25	18
Sun Jan 31 12:24:40 2010	Las Vegas, NV	Partly Cloudy	34	1011.9	86	10	36	8	SSE	6:41	5:04	40
Sun Jan 31 12:24:41 2010	Washington, DC	Partly Cloudy	5	1019.9	47	10	3	10	NNW	7:16	5:27	17
Sun Jan 31 12:24:42 2010	Austin, TX	Cloudy 	25	1025.2	88	8	29	8	NE	7:22	6:06	32
Sun Jan 31 12:24:44 2010	San Francisco, CA	Partly Cloudy	49	1016.6	93	10	47	3	S	7:15	5:31	49
Sun Jan 31 12:24:45 2010	Oklahoma City, OK	Foggy 	14	1024.2	94	0.12	20	5	SSE	7:31	5:56	21
Sun Jan 31 12:24:46 2010	Nashville, TN	Mostly Clear	15	1024.8	85	7	12	0	CALM	6:49	5:11	15
Sun Jan 31 12:24:47 2010	Fort Worth, TX	Cloudy 	29	1025.6	78	10	24	0	CALM	7:25	6:00	29
Sun Jan 31 12:24:48 2010	Phoenix, AZ	Mostly Clear	50	1011.2	74	10	42	0	CALM	7:25	5:58	50
Sun Jan 31 12:24:49 2010	Portland, OR	Rain 	43	1016.1	97	10	42	3	E	7:34	5:14	43
Sun Jan 31 12:24:50 2010	Chicago, IL	Mostly Cloudy	9	*	68	10	12	8	W	7:05	5:03	19
Sun Jan 31 12:24:50 2010	San Antonio, TX	Mostly Clear	26	1024.2	85	7	28	6	ENE	7:24	6:10	32
Sun Jan 31 12:24:51 2010	Indianapolis, IN	Partly Cloudy	1	1023.8	85	8	6	5	WNW	7:54	6:02	9
Sun Jan 31 12:24:53 2010	Jacksonville, FL	Cloudy 	37	1017.0	73	10	36	16	N	7:18	6:02	44
Sun Jan 31 12:24:54 2010	Worthington, OH	Mostly Clear	9	1023.0	90	10	7	3	W	7:43	5:49	9
Sun Jan 31 12:24:55 2010	Dallas, TX	Cloudy 	31	1025.8	78	10	26	3	E	7:23	5:58	31
Sun Jan 31 12:24:56 2010	Houston, TX	Cloudy 	26	*	81	10	28	10	N	7:12	5:57	34
Sun Jan 31 12:24:57 2010	Seattle, WA	Rain 	47	1015.0	90	7	44	3	S	7:38	5:08	47
Sun Jan 31 12:24:58 2010	Milwaukee, WI	Partly Cloudy	9	1021.7	62	9	7	5	W	7:09	5:02	16
Sun Jan 31 12:24:59 2010	Detroit, MI	Mostly Clear	4	1021.9	72	10	7	6	WSW	7:48	5:43	13
Sun Jan 31 12:25:00 2010	Philadelphia, PA	Mostly Clear	2	1018.4	44	10	1	13	N	7:11	5:17	16
Sun Jan 31 13:07:56 2010	San Jose, CA	Cloudy 	50	1016.7	86	10	46	3	S	7:12	5:30	50
Sun Jan 31 13:07:57 2010	Charlotte, NC	Mostly Clear	16	1019.6	90	10	14	0	CALM	7:24	5:50	16
Sun Jan 31 13:07:58 2010	Edgewater, CO	Mostly Clear	25	1012.6	69	10	18	0	CALM	7:10	5:18	25
Sun Jan 31 13:07:58 2010	San Diego, CA	Mostly Cloudy	52	1014.5	83	7	47	0	CALM	6:45	5:20	52
Sun Jan 31 13:07:59 2010	Memphis, TN	Mostly Clear	21	1025.9	77	9	16	0	CALM	7:01	5:27	21
Sun Jan 31 13:08:01 2010	Los Angeles, CA	Mostly Clear	51	1013.8	86	6	47	0	CALM	6:51	5:21	51
Sun Jan 31 13:08:02 2010	El Paso, TX	Mostly Cloudy	35	1014.2	79	10	33	6	NNE	7:00	5:38	39
Sun Jan 31 13:08:03 2010	Manhattan, NY	Mostly Clear	6	1017.5	40	10	-1	7	VAR	7:08	5:11	16
Sun Jan 31 13:08:04 2010	Baltimore, MD	 	18	1019.5	42	999	2	*	*	7:15	5:25	18
Sun Jan 31 13:08:04 2010	Las Vegas, NV	Partly Cloudy	34	1011.9	86	10	36	8	SSE	6:41	5:04	40
Sun Jan 31 13:08:05 2010	Washington, DC	Partly Cloudy	5	1019.9	47	10	3	10	NNW	7:16	5:27	17
Sun Jan 31 13:08:06 2010	Austin, TX	Cloudy 	25	1025.2	88	8	29	8	NE	7:22	6:06	32
Sun Jan 31 13:08:07 2010	San Francisco, CA	Partly Cloudy	49	1016.6	93	10	47	3	S	7:15	5:31	49
Sun Jan 31 13:08:08 2010	Oklahoma City, OK	Foggy 	14	1024.2	94	0.12	20	5	SSE	7:31	5:56	21
Sun Jan 31 13:08:09 2010	Nashville, TN	Mostly Clear	15	1024.8	85	7	12	0	CALM	6:49	5:11	15
Sun Jan 31 13:08:10 2010	Fort Worth, TX	Cloudy 	29	1025.6	78	10	24	0	CALM	7:25	6:00	29
Sun Jan 31 13:08:11 2010	Phoenix, AZ	Mostly Clear	50	1011.2	74	10	42	0	CALM	7:25	5:58	50
Sun Jan 31 13:08:12 2010	Chicago, IL	Mostly Cloudy	9	*	68	10	12	8	W	7:05	5:03	19
Sun Jan 31 13:08:12 2010	Portland, OR	Rain 	43	1016.1	97	10	42	3	E	7:34	5:14	43
Sun Jan 31 13:08:13 2010	San Antonio, TX	Mostly Clear	26	1024.2	85	7	28	6	ENE	7:24	6:10	32
Sun Jan 31 13:08:14 2010	Indianapolis, IN	Partly Cloudy	1	1023.8	85	8	6	5	WNW	7:54	6:02	9
Sun Jan 31 13:08:16 2010	Jacksonville, FL	Cloudy 	37	1017.0	73	10	36	16	N	7:18	6:02	44
Sun Jan 31 13:08:17 2010	Worthington, OH	Mostly Clear	9	1023.0	90	10	7	3	W	7:43	5:49	9
Sun Jan 31 13:08:18 2010	Dallas, TX	Cloudy 	31	1025.8	78	10	26	3	E	7:23	5:58	31
Sun Jan 31 13:08:19 2010	Houston, TX	Cloudy 	26	*	81	10	28	10	N	7:12	5:57	34
Sun Jan 31 13:08:20 2010	Seattle, WA	Rain 	47	1015.0	90	7	44	3	S	7:38	5:08	47
Sun Jan 31 13:08:21 2010	Milwaukee, WI	Partly Cloudy	9	1021.7	62	9	7	5	W	7:09	5:02	16
Sun Jan 31 13:08:23 2010	Detroit, MI	Mostly Clear	4	1021.9	72	10	7	6	WSW	7:48	5:43	13
Sun Jan 31 13:08:24 2010	Philadelphia, PA	Mostly Clear	2	1018.4	44	10	1	13	N	7:11	5:17	16
Sun Jan 31 13:51:32 2010	San Jose, CA	Cloudy 	50	1016.7	86	10	46	3	S	7:12	5:30	50
Sun Jan 31 13:51:33 2010	Charlotte, NC	Mostly Clear	16	1019.6	90	10	14	0	CALM	7:24	5:50	16
Sun Jan 31 13:51:34 2010	San Diego, CA	Mostly Cloudy	52	1014.5	83	7	47	0	CALM	6:45	5:20	52
Sun Jan 31 13:51:35 2010	Edgewater, CO	Mostly Clear	25	1012.6	69	10	18	0	CALM	7:10	5:18	25
