10	 weather.weatherbug.com									
(Timestamp)	(Location)	Temp (°F)	(Wind Speed) (mph)	Lo (°F)	Rain (")	Hi (°F)	Gust	Wind Chill (°F)	Humidity (%)	Dew Point (°F)
Thu Feb  4 09:03:44 2010	El Paso, TX 79901  	44.3	0	44	0.00	44	SW 2	44	86	40
Thu Feb  4 09:03:45 2010	New York, NY 10001  	31.8	1	31	0.00	32	NNW 14	32	63	21
Thu Feb  4 09:03:46 2010	Las Vegas, NV 89101  	44.8	0	38	0.00	62	NE 10	45	60	32
Thu Feb  4 09:03:46 2010	Baltimore, MD 21201  	31.6	7	32	0.00	33	NW 13	25	59	19
Thu Feb  4 09:03:48 2010	Washington, DC 20001  	33.8	10	34	0.00	37	NW 18	26	69	25
Thu Feb  4 09:03:52 2010	Austin, TX 73301  	48.0	7	48	0.07	48	NNE 11	45	95	47
Thu Feb  4 09:03:53 2010	San Francisco, CA 94101  	54.0	3	50	0.00	61	WNW 14	54	N/A	--
Thu Feb  4 09:03:54 2010	Oklahoma City, OK 73101  	34.4	1	34	0.04	35	NE 5	34	100	34
Thu Feb  4 09:03:54 2010	Nashville, TN 37201  	35.9	3	36	0.00	36	NNE 9	33	76	29
Thu Feb  4 09:03:55 2010	Fort Worth, TX 76101  	41.1	6	41	0.01	41	E 19	37	100	41
Thu Feb  4 09:03:56 2010	Phoenix, AZ 85001  	55.7	2	56	0.00	56	ENE 7	56	69	46
Thu Feb  4 09:03:57 2010	Portland, OR 97201  	45.4	4	43	0.12	48	SSE 10	44	99	45
Thu Feb  4 09:03:57 2010	Chicago, IL 60601  	28.7	0	29	0.00	30	SSW 6	29	71	20
Thu Feb  4 09:04:40 2010	San Antonio, TX 78201  	45.3	4	45	0.01	45	NE 15	43	100	45
Thu Feb  4 09:04:41 2010	Indianapolis, IN 46201  	26.2	1	26	0.00	27	ENE 6	26	94	25
Thu Feb  4 09:04:42 2010	Boston, MA 02101  	24.7	4	25	0.00	27	NW 13	20	75	18
Thu Feb  4 09:04:43 2010	Jacksonville, FL 32099  	48.9	7	48	0.00	49	NNE 9	46	92	47
Thu Feb  4 09:04:44 2010	Columbus, OH 43085  	22.4	0	22	N/A	25	NNE 0	22	N/A	--
Thu Feb  4 09:04:45 2010	Houston, TX 77001  	46.0	9	46	0.16	46	ENE 20	41	99	46
Thu Feb  4 09:04:45 2010	Dallas, TX 75201  	42.5	0	42	0.03	44	ESE 16	42	99	42
Thu Feb  4 09:04:46 2010	Seattle, WA 98101  	46.2	3	43	0.29	49	E 12	45	79	40
Thu Feb  4 09:04:47 2010	Milwaukee, WI 53201  	19.5	0	19	0.00	20	SW 2	20	100	19
Thu Feb  4 09:04:48 2010	Philadelphia, PA 19019  	32.8	5	32	0.00	34	NW 14	28	61	21
Thu Feb  4 09:04:48 2010	Detroit, MI 48201  	25.6	4	25	0.00	28	WNW 10	21	75	19
Thu Feb  4 09:47:07 2010	San Jose, CA 95101  	50.0	0	50	0.00	50	NNE 0	50	93	48
Thu Feb  4 09:47:08 2010	Charlotte, NC 28201  	32.9	1	33	0.00	36	ENE 13	33	78	27
Thu Feb  4 09:47:13 2010	San Diego, CA 92101  	52.2	0	52	0.00	53	E 5	52	96	51
Thu Feb  4 09:47:15 2010	Denver, CO 80214  	37.7	0	38	0.00	39	WSW 4	38	54	22
Thu Feb  4 09:47:16 2010	Memphis, TN 37501  	39.0	7	39	0.00	40	NNE 9	34	64	28
Thu Feb  4 09:47:18 2010	Los Angeles, CA 90001  	54.4	0	54	0.00	55	E 2	54	89	51
Thu Feb  4 09:47:19 2010	El Paso, TX 79901  	43.6	5	44	0.03	44	NNW 9	40	93	42
Thu Feb  4 09:47:22 2010	New York, NY 10001  	31.7	1	31	0.00	32	NNW 16	32	59	19
Thu Feb  4 09:47:23 2010	Baltimore, MD 21201  	30.7	4	31	0.00	33	NNW 14	26	56	17
Thu Feb  4 09:47:24 2010	Las Vegas, NV 89101  	42.1	0	42	0.00	44	NW 1	42	66	32
Thu Feb  4 09:47:26 2010	Washington, DC 20001  	32.6	9	33	0.00	37	NW 18	25	66	22
Thu Feb  4 09:47:29 2010	Austin, TX 73301  	43.2	1	43	0.10	44	NE 12	43	100	43
Thu Feb  4 09:47:31 2010	San Francisco, CA 94101  	53.5	0	53	0.00	54	SW 4	53	N/A	--
Thu Feb  4 09:47:34 2010	Oklahoma City, OK 73101  	34.4	0	34	0.08	35	NE 5	34	100	34
Thu Feb  4 09:47:35 2010	Nashville, TN 37201  	35.7	2	36	0.00	36	NNE 9	36	80	30
Thu Feb  4 09:47:37 2010	Fort Worth, TX 76101  	40.8	7	41	0.03	41	E 19	36	100	41
Thu Feb  4 09:47:38 2010	Phoenix, AZ 85001  	54.0	3	54	0.00	56	ENE 8	54	75	46
Thu Feb  4 09:47:40 2010	Portland, OR 97201  	45.0	1	44	0.00	46	E 9	45	96	44
Thu Feb  4 09:47:41 2010	Chicago, IL 60601  	28.3	0	28	0.00	30	WSW 7	28	72	20
Thu Feb  4 09:47:44 2010	San Antonio, TX 78201  	45.3	5	45	0.08	46	NNE 16	43	100	45
Thu Feb  4 09:47:46 2010	Indianapolis, IN 46201  	26.0	0	26	0.00	27	ENE 6	26	95	25
Thu Feb  4 09:47:47 2010	Boston, MA 02101  	24.1	4	24	0.00	27	NW 13	19	74	17
Thu Feb  4 09:47:49 2010	Jacksonville, FL 32099  	50.0	6	48	0.00	50	NNE 9	48	89	47
Thu Feb  4 09:47:51 2010	Columbus, OH 43085  	21.4	0	21	N/A	25	NNE 1	21	N/A	--
Thu Feb  4 09:47:53 2010	Dallas, TX 75201  	42.2	3	42	0.07	44	SE 19	42	99	42
Thu Feb  4 09:47:57 2010	Houston, TX 77001  	46.1	16	46	0.35	46	ENE 22	39	100	46
Thu Feb  4 09:48:01 2010	Seattle, WA 98101  	45.5	4	45	0.00	46	SW 6	44	80	40
Thu Feb  4 09:48:03 2010	Milwaukee, WI 53201  	19.8	0	19	0.00	21	SW 2	20	100	20
Thu Feb  4 09:48:05 2010	Detroit, MI 48201  	24.8	0	25	0.00	28	WNW 10	25	79	19
Thu Feb  4 09:48:06 2010	Philadelphia, PA 19019  	32.1	0	32	0.00	34	NW 15	32	63	21
Thu Feb  4 10:31:03 2010	Charlotte, NC 28201  	32.9	1	33	0.00	36	ENE 13	33	78	27
Thu Feb  4 10:31:03 2010	San Jose, CA 95101  	50.0	0	50	0.00	50	NNE 0	50	93	48
Thu Feb  4 10:31:04 2010	San Diego, CA 92101  	52.2	0	52	0.00	53	E 5	52	96	51
Thu Feb  4 10:31:05 2010	Memphis, TN 37501  	39.0	7	39	0.00	40	NNE 9	34	64	28
Thu Feb  4 10:31:05 2010	Denver, CO 80214  	37.7	0	38	0.00	39	WSW 4	38	54	22
Thu Feb  4 10:31:06 2010	Los Angeles, CA 90001  	54.4	0	54	0.00	55	E 2	54	89	51
Thu Feb  4 10:31:07 2010	El Paso, TX 79901  	43.6	5	44	0.03	44	NNW 9	40	93	42
Thu Feb  4 10:31:08 2010	Baltimore, MD 21201  	30.7	4	31	0.00	33	NNW 14	26	56	17
Thu Feb  4 10:31:08 2010	New York, NY 10001  	31.7	1	31	0.00	32	NNW 16	32	59	19
Thu Feb  4 10:31:09 2010	Las Vegas, NV 89101  	42.1	0	42	0.00	44	NW 1	42	66	32
Thu Feb  4 10:31:11 2010	Washington, DC 20001  	32.1	11	32	0.00	37	NW 18	23	65	22
Thu Feb  4 10:31:12 2010	Austin, TX 73301  	46.9	8	46	0.11	48	NNE 11	43	100	47
Thu Feb  4 10:31:12 2010	San Francisco, CA 94101  	53.5	0	53	0.00	54	SW 4	53	N/A	--
Thu Feb  4 10:31:13 2010	Oklahoma City, OK 73101  	34.4	0	34	0.08	35	NE 5	34	100	34
Thu Feb  4 10:31:14 2010	Nashville, TN 37201  	35.7	2	36	0.00	36	NNE 9	36	80	30
Thu Feb  4 10:31:15 2010	Fort Worth, TX 76101  	40.8	7	41	0.03	41	E 19	36	100	41
Thu Feb  4 10:31:15 2010	Phoenix, AZ 85001  	54.0	3	54	0.00	56	ENE 8	54	75	46
Thu Feb  4 10:31:16 2010	Portland, OR 97201  	45.0	1	44	0.00	46	E 9	45	96	44
Thu Feb  4 10:31:17 2010	San Antonio, TX 78201  	45.3	5	45	0.08	46	NNE 16	43	100	45
Thu Feb  4 10:31:17 2010	Chicago, IL 60601  	28.3	0	28	0.00	30	WSW 7	28	72	20
Thu Feb  4 10:31:18 2010	Indianapolis, IN 46201  	26.0	0	26	0.00	27	ENE 6	26	95	25
Thu Feb  4 10:31:19 2010	Jacksonville, FL 32099  	50.0	6	48	0.00	50	NNE 9	48	89	47
Thu Feb  4 10:31:19 2010	Boston, MA 02101  	24.1	4	24	0.00	27	NW 13	19	74	17
Thu Feb  4 10:31:20 2010	Columbus, OH 43085  	21.4	0	21	N/A	25	NNE 1	21	N/A	--
Thu Feb  4 10:31:20 2010	Dallas, TX 75201  	42.2	3	42	0.07	44	SE 19	42	99	42
Thu Feb  4 10:31:21 2010	Houston, TX 77001  	46.1	16	46	0.35	46	ENE 22	39	100	46
Thu Feb  4 10:31:22 2010	Milwaukee, WI 53201  	19.8	0	19	0.00	21	SW 2	20	100	20
Thu Feb  4 10:31:22 2010	Seattle, WA 98101  	45.5	4	45	0.00	46	SW 6	44	80	40
Thu Feb  4 10:31:23 2010	Detroit, MI 48201  	24.8	0	25	0.00	28	WNW 10	25	79	19
Thu Feb  4 10:31:24 2010	Philadelphia, PA 19019  	32.1	0	32	0.00	34	NW 15	32	63	21
Thu Feb  4 11:16:45 2010	San Jose, CA 95101  	50.0	3	50	0.00	51	S 3	49	89	47
Thu Feb  4 11:16:47 2010	Charlotte, NC 28201  	32.3	2	32	0.00	36	ENE 13	32	79	27
Thu Feb  4 11:16:49 2010	San Diego, CA 92101  	51.2	0	51	0.00	53	E 5	51	97	50
Thu Feb  4 11:16:51 2010	Denver, CO 80214  	36.2	0	36	0.00	39	WSW 4	36	63	25
Thu Feb  4 11:16:53 2010	Memphis, TN 37501  	39.9	8	39	0.00	40	NNE 9	35	66	30
Thu Feb  4 11:16:55 2010	Los Angeles, CA 90001  	55.6	2	54	0.00	56	SE 7	56	84	51
Thu Feb  4 11:16:57 2010	El Paso, TX 79901  	43.4	2	43	0.04	44	NNW 10	43	92	41
Thu Feb  4 11:16:59 2010	New York, NY 10001  	29.9	4	30	0.00	32	WSW 17	26	57	16
Thu Feb  4 11:17:02 2010	Baltimore, MD 21201  	29.6	3	30	0.00	33	NNW 14	30	59	17
Thu Feb  4 11:17:04 2010	Las Vegas, NV 89101  	40.8	0	40	0.00	44	WNW 4	41	67	31
Thu Feb  4 11:17:07 2010	Washington, DC 20001  	31.7	6	32	0.00	37	NW 18	26	66	21
Thu Feb  4 11:17:09 2010	Austin, TX 73301  	43.1	1	43	0.14	44	NE 12	43	100	43
Thu Feb  4 11:17:14 2010	San Francisco, CA 94101  	52.8	1	52	0.00	54	ESE 7	53	N/A	--
Thu Feb  4 11:17:16 2010	Oklahoma City, OK 73101  	34.1	0	34	0.12	35	ENE 7	34	100	34
Thu Feb  4 11:17:18 2010	Nashville, TN 37201  	35.8	3	36	0.00	36	NNE 9	36	81	31
Thu Feb  4 11:17:20 2010	Fort Worth, TX 76101  	41.1	7	41	0.06	41	E 19	36	100	41
Thu Feb  4 11:17:23 2010	Phoenix, AZ 85001  	53.0	1	53	0.00	56	E 8	53	76	46
Thu Feb  4 11:17:27 2010	Portland, OR 97201  	44.6	1	44	0.00	46	E 9	45	94	43
Thu Feb  4 11:17:30 2010	Chicago, IL 60601  	28.9	2	28	0.00	30	W 9	29	71	21
Thu Feb  4 11:17:32 2010	San Antonio, TX 78201  	45.5	5	45	0.08	46	NNE 16	43	100	46
Thu Feb  4 11:17:35 2010	Indianapolis, IN 46201  	26.3	1	26	0.00	27	ENE 6	26	95	25
Thu Feb  4 11:17:38 2010	Boston, MA 02101  	23.4	4	23	0.00	27	NW 14	19	76	17
Thu Feb  4 11:17:41 2010	Jacksonville, FL 32099  	54.0	16	48	0.00	54	NE 16	50	84	49
Thu Feb  4 11:17:43 2010	Columbus, OH 43085  	21.2	0	21	N/A	25	NNE 1	21	N/A	--
Thu Feb  4 11:17:45 2010	Dallas, TX 75201  	42.2	2	42	0.09	44	SE 19	42	100	42
Thu Feb  4 11:17:50 2010	Houston, TX 77001  	46.7	9	46	0.41	47	E 28	42	100	47
Thu Feb  4 11:17:53 2010	Seattle, WA 98101  	45.2	1	45	0.00	46	SW 9	45	82	40
Thu Feb  4 11:18:00 2010	Milwaukee, WI 53201  	21.8	4	19	0.00	22	SW 6	17	100	22
Thu Feb  4 11:18:04 2010	Detroit, MI 48201  	23.9	2	24	0.00	28	WNW 10	24	81	19
Thu Feb  4 11:18:06 2010	Philadelphia, PA 19019  	30.5	5	31	0.00	34	NW 15	25	65	20
Thu Feb  4 12:00:23 2010	San Jose, CA 95101  	50.0	3	50	0.00	51	S 3	49	89	47
Thu Feb  4 12:00:24 2010	San Diego, CA 92101  	51.2	0	51	0.00	53	E 5	51	97	50
Thu Feb  4 12:00:24 2010	Charlotte, NC 28201  	32.3	2	32	0.00	36	ENE 13	32	79	27
Thu Feb  4 12:00:25 2010	Denver, CO 80214  	36.2	0	36	0.00	39	WSW 4	36	63	25
Thu Feb  4 12:00:26 2010	Memphis, TN 37501  	39.9	8	39	0.00	40	NNE 9	35	66	30
Thu Feb  4 12:00:26 2010	Los Angeles, CA 90001  	55.6	2	54	0.00	56	SE 7	56	84	51
Thu Feb  4 12:00:27 2010	El Paso, TX 79901  	43.4	2	43	0.04	44	NNW 10	43	92	41
Thu Feb  4 12:00:28 2010	New York, NY 10001  	29.9	4	30	0.00	32	WSW 17	26	57	16
Thu Feb  4 12:00:29 2010	Baltimore, MD 21201  	29.6	3	30	0.00	33	NNW 14	30	59	17
Thu Feb  4 12:00:29 2010	Las Vegas, NV 89101  	40.8	0	40	0.00	44	WNW 4	41	67	31
Thu Feb  4 12:00:30 2010	Washington, DC 20001  	31.7	6	32	0.00	37	NW 18	26	66	21
Thu Feb  4 12:00:31 2010	Austin, TX 73301  	43.1	1	43	0.14	44	NE 12	43	100	43
Thu Feb  4 12:00:32 2010	Oklahoma City, OK 73101  	34.1	0	34	0.12	35	ENE 7	34	100	34
Thu Feb  4 12:00:32 2010	San Francisco, CA 94101  	52.8	1	52	0.00	54	ESE 7	53	N/A	--
Thu Feb  4 12:00:33 2010	Nashville, TN 37201  	35.8	3	36	0.00	36	NNE 9	36	81	31
Thu Feb  4 12:00:35 2010	Fort Worth, TX 76101  	41.1	7	41	0.06	41	E 19	36	100	41
Thu Feb  4 12:00:35 2010	Phoenix, AZ 85001  	53.0	1	53	0.00	56	E 8	53	76	46
Thu Feb  4 12:00:36 2010	Portland, OR 97201  	44.6	1	44	0.00	46	E 9	45	94	43
Thu Feb  4 12:00:37 2010	Chicago, IL 60601  	28.9	2	28	0.00	30	W 9	29	71	21
Thu Feb  4 12:00:38 2010	San Antonio, TX 78201  	45.5	5	45	0.08	46	NNE 16	43	100	46
Thu Feb  4 12:00:39 2010	Indianapolis, IN 46201  	26.3	1	26	0.00	27	ENE 6	26	95	25
Thu Feb  4 12:00:40 2010	Jacksonville, FL 32099  	54.0	16	48	0.00	54	NE 16	50	84	49
Thu Feb  4 12:00:40 2010	Boston, MA 02101  	23.4	4	23	0.00	27	NW 14	19	76	17
Thu Feb  4 12:00:41 2010	Columbus, OH 43085  	21.2	0	21	N/A	25	NNE 1	21	N/A	--
Thu Feb  4 12:00:42 2010	Dallas, TX 75201  	42.2	2	42	0.09	44	SE 19	42	100	42
Thu Feb  4 12:00:46 2010	Houston, TX 77001  	46.7	9	46	0.41	47	E 28	42	100	47
Thu Feb  4 12:00:48 2010	Seattle, WA 98101  	45.2	1	45	0.00	46	SW 9	45	82	40
Thu Feb  4 12:00:49 2010	Milwaukee, WI 53201  	21.8	4	19	0.00	22	SW 6	17	100	22
Thu Feb  4 12:00:50 2010	Detroit, MI 48201  	23.9	2	24	0.00	28	WNW 10	24	81	19
Thu Feb  4 12:00:51 2010	Philadelphia, PA 19019  	30.5	5	31	0.00	34	NW 15	25	65	20
Thu Feb  4 12:43:41 2010	San Jose, CA 95101  	51.1	6	50	0.00	51	SE 6	49	83	46
Thu Feb  4 12:43:43 2010	Charlotte, NC 28201  	32.2	2	32	0.00	36	ENE 13	32	79	27
Thu Feb  4 12:43:44 2010	San Diego, CA 92101  	52.2	2	51	0.00	53	ESE 5	52	93	50
Thu Feb  4 12:43:46 2010	Denver, CO 80214  	33.3	0	33	0.00	39	WSW 4	33	72	25
Thu Feb  4 12:43:47 2010	Memphis, TN 37501  	39.0	8	39	0.00	40	NNE 9	33	66	29
Thu Feb  4 12:43:49 2010	Los Angeles, CA 90001  	55.6	0	54	0.00	56	SE 7	56	82	50
Thu Feb  4 12:43:50 2010	El Paso, TX 79901  	43.1	2	43	0.04	44	NNW 11	43	94	42
Thu Feb  4 12:43:51 2010	New York, NY 10001  	28.6	2	28	0.00	32	WSW 17	29	56	15
Thu Feb  4 12:43:53 2010	Baltimore, MD 21201  	28.9	2	29	0.00	33	NNW 14	29	60	17
Thu Feb  4 12:43:54 2010	Las Vegas, NV 89101  	39.7	2	40	0.00	44	NNE 5	40	61	27
Thu Feb  4 12:43:55 2010	Washington, DC 20001  	31.5	7	31	0.00	37	NW 18	25	68	22
Thu Feb  4 12:43:57 2010	Austin, TX 73301  	42.7	5	43	0.16	44	NE 12	39	100	43
Thu Feb  4 12:43:58 2010	San Francisco, CA 94101  	52.3	0	52	0.00	54	ESE 7	52	N/A	--
Thu Feb  4 12:44:00 2010	Oklahoma City, OK 73101  	33.7	1	33	0.15	35	SE 11	34	100	34
Thu Feb  4 12:44:01 2010	Nashville, TN 37201  	35.7	4	36	0.00	36	NE 11	32	80	30
Thu Feb  4 12:44:03 2010	Fort Worth, TX 76101  	40.9	6	41	0.10	41	E 19	37	100	41
Thu Feb  4 12:44:05 2010	Phoenix, AZ 85001  	51.1	2	51	0.00	56	E 8	51	80	45
Thu Feb  4 12:44:06 2010	Portland, OR 97201  	44.1	1	44	0.00	46	E 9	44	92	42
Thu Feb  4 12:44:08 2010	Chicago, IL 60601  	28.4	2	28	0.00	30	W 11	28	71	20
Thu Feb  4 12:44:10 2010	San Antonio, TX 78201  	45.7	7	45	0.08	46	NNE 16	42	100	46
Thu Feb  4 12:44:13 2010	Indianapolis, IN 46201  	26.6	2	26	0.00	27	E 7	27	96	26
Thu Feb  4 12:44:15 2010	Boston, MA 02101  	23.5	2	23	0.00	27	NNE 15	23	72	16
Thu Feb  4 12:44:17 2010	Jacksonville, FL 32099  	55.0	12	48	0.00	55	NE 16	52	79	49
Thu Feb  4 12:44:19 2010	Columbus, OH 43085  	22.4	0	20	N/A	25	NNE 1	22	N/A	--
Thu Feb  4 12:44:20 2010	Dallas, TX 75201  	42.7	2	42	0.14	44	SE 19	43	99	42
Thu Feb  4 12:44:21 2010	Houston, TX 77001  	50.7	9	46	0.43	52	SE 45	47	89	47
Thu Feb  4 12:44:23 2010	Seattle, WA 98101  	43.7	2	44	0.00	46	SW 9	44	87	40
Thu Feb  4 12:44:24 2010	Milwaukee, WI 53201  	22.3	2	19	0.00	23	SSW 6	22	100	22
Thu Feb  4 12:44:26 2010	Detroit, MI 48201  	23.3	1	23	0.00	28	WNW 10	23	85	19
Thu Feb  4 12:44:27 2010	Philadelphia, PA 19019  	29.7	5	30	0.00	34	NW 15	25	60	17
Thu Feb  4 13:27:49 2010	San Jose, CA 95101  	51.1	6	50	0.00	51	SE 6	49	83	46
Thu Feb  4 13:27:50 2010	Charlotte, NC 28201  	32.2	2	32	0.00	36	ENE 13	32	79	27
Thu Feb  4 13:27:50 2010	San Diego, CA 92101  	52.2	2	51	0.00	53	ESE 5	52	93	50
Thu Feb  4 13:27:51 2010	Denver, CO 80214  	33.3	0	33	0.00	39	WSW 4	33	72	25
Thu Feb  4 13:27:52 2010	Memphis, TN 37501  	39.0	8	39	0.00	40	NNE 9	33	66	29
Thu Feb  4 13:27:53 2010	El Paso, TX 79901  	43.1	2	43	0.04	44	NNW 11	43	94	42
Thu Feb  4 13:27:53 2010	Los Angeles, CA 90001  	55.6	0	54	0.00	56	SE 7	56	82	50
Thu Feb  4 13:27:54 2010	New York, NY 10001  	28.6	2	28	0.00	32	WSW 17	29	56	15
Thu Feb  4 13:27:55 2010	Baltimore, MD 21201  	28.9	2	29	0.00	33	NNW 14	29	60	17
Thu Feb  4 13:27:56 2010	Las Vegas, NV 89101  	39.7	2	40	0.00	44	NNE 5	40	61	27
Thu Feb  4 13:27:57 2010	Washington, DC 20001  	30.9	11	31	0.00	37	NW 18	22	67	21
Thu Feb  4 13:27:58 2010	Austin, TX 73301  	46.9	7	46	0.19	48	NNE 11	44	100	47
Thu Feb  4 13:27:59 2010	San Francisco, CA 94101  	52.3	0	52	0.00	54	ESE 7	52	N/A	--
Thu Feb  4 13:28:00 2010	Oklahoma City, OK 73101  	33.7	1	33	0.15	35	SE 11	34	100	34
Thu Feb  4 13:28:01 2010	Nashville, TN 37201  	35.7	4	36	0.00	36	NE 11	32	80	30
Thu Feb  4 13:28:02 2010	Fort Worth, TX 76101  	40.9	6	41	0.10	41	E 19	37	100	41
Thu Feb  4 13:28:02 2010	Phoenix, AZ 85001  	51.1	2	51	0.00	56	E 8	51	80	45
Thu Feb  4 13:28:03 2010	Portland, OR 97201  	44.1	1	44	0.00	46	E 9	44	92	42
Thu Feb  4 13:28:04 2010	San Antonio, TX 78201  	45.7	7	45	0.08	46	NNE 16	42	100	46
Thu Feb  4 13:28:04 2010	Chicago, IL 60601  	28.4	2	28	0.00	30	W 11	28	71	20
Thu Feb  4 13:28:05 2010	Indianapolis, IN 46201  	26.6	2	26	0.00	27	E 7	27	96	26
Thu Feb  4 13:28:06 2010	Jacksonville, FL 32099  	55.0	12	48	0.00	55	NE 16	52	79	49
Thu Feb  4 13:28:06 2010	Boston, MA 02101  	23.5	2	23	0.00	27	NNE 15	23	72	16
Thu Feb  4 13:28:07 2010	Columbus, OH 43085  	22.4	0	20	N/A	25	NNE 1	22	N/A	--
Thu Feb  4 13:28:08 2010	Dallas, TX 75201  	42.7	2	42	0.14	44	SE 19	43	99	42
Thu Feb  4 13:28:08 2010	Houston, TX 77001  	50.7	9	46	0.43	52	SE 45	47	89	47
Thu Feb  4 13:28:09 2010	Seattle, WA 98101  	43.7	2	44	0.00	46	SW 9	44	87	40
Thu Feb  4 13:28:10 2010	Milwaukee, WI 53201  	22.3	2	19	0.00	23	SSW 6	22	100	22
Thu Feb  4 13:28:11 2010	Philadelphia, PA 19019  	29.7	5	30	0.00	34	NW 15	25	60	17
Thu Feb  4 13:28:11 2010	Detroit, MI 48201  	23.3	1	23	0.00	28	WNW 10	23	85	19
Thu Feb  4 14:19:39 2010	San Jose, CA 95101  	51.1	7	50	0.00	51	SE 7	49	87	47
Thu Feb  4 14:19:42 2010	Charlotte, NC 28201  	33.2	3	32	0.00	36	ENE 13	33	75	26
Thu Feb  4 14:19:44 2010	San Diego, CA 92101  	52.6	3	51	0.00	53	ESE 5	53	91	50
Thu Feb  4 14:19:47 2010	Denver, CO 80214  	31.7	3	32	0.00	39	NW 11	32	83	27
Thu Feb  4 14:19:50 2010	Memphis, TN 37501  	37.9	7	38	0.00	40	NNE 9	33	74	30
Thu Feb  4 14:19:53 2010	Los Angeles, CA 90001  	54.3	3	54	0.00	56	ESE 10	54	84	49
Thu Feb  4 14:19:55 2010	El Paso, TX 79901  	43.2	5	43	0.04	44	NNW 11	40	92	41
Thu Feb  4 14:19:58 2010	New York, NY 10001  	27.9	2	28	0.00	32	WSW 17	28	51	12
Thu Feb  4 14:20:02 2010	Baltimore, MD 21201  	30.3	0	28	0.00	33	NNW 14	30	55	16
Thu Feb  4 14:20:05 2010	Las Vegas, NV 89101  	37.7	1	38	0.00	44	NNE 5	38	66	27
Thu Feb  4 14:20:06 2010	Washington, DC 20001  	30.9	11	31	0.00	37	NW 18	22	67	21
Thu Feb  4 14:20:09 2010	Austin, TX 73301  	43.3	1	43	0.16	44	NE 12	43	100	43
Thu Feb  4 14:20:12 2010	San Francisco, CA 94101  	52.0	7	52	0.00	54	E 9	50	N/A	--
Thu Feb  4 14:20:14 2010	Oklahoma City, OK 73101  	34.0	1	33	0.20	35	SE 11	34	100	34
Thu Feb  4 14:20:17 2010	Nashville, TN 37201  	35.7	5	35	0.00	36	NE 11	32	78	30
Thu Feb  4 14:20:19 2010	Fort Worth, TX 76101  	40.9	6	40	0.10	41	E 19	37	100	41
Thu Feb  4 14:20:22 2010	Phoenix, AZ 85001  	49.8	3	50	0.00	56	E 8	50	81	44
Thu Feb  4 14:20:24 2010	Portland, OR 97201  	43.9	2	43	0.00	46	E 9	44	92	42
Thu Feb  4 14:20:26 2010	Chicago, IL 60601  	29.0	2	28	0.00	30	W 11	29	71	21
Thu Feb  4 14:20:28 2010	San Antonio, TX 78201  	45.9	5	45	0.08	46	NNE 16	44	100	46
Thu Feb  4 14:20:31 2010	Indianapolis, IN 46201  	26.8	3	26	0.00	27	E 7	27	96	26
Thu Feb  4 14:20:33 2010	Boston, MA 02101  	23.0	10	23	0.00	27	NNW 22	13	55	9
Thu Feb  4 14:20:35 2010	Jacksonville, FL 32099  	55.9	10	48	0.00	56	NE 16	53	82	51
Thu Feb  4 14:20:38 2010	Columbus, OH 43085  	23.4	0	20	N/A	25	NNE 2	23	N/A	--
Thu Feb  4 14:20:40 2010	Dallas, TX 75201  	42.1	7	42	0.23	44	SE 19	38	100	42
Thu Feb  4 14:20:43 2010	Houston, TX 77001  	47.1	20	46	0.45	52	SE 45	40	95	46
Thu Feb  4 14:20:45 2010	Seattle, WA 98101  	44.7	1	44	0.00	46	SW 9	45	83	40
Thu Feb  4 14:20:47 2010	Milwaukee, WI 53201  	22.9	3	19	0.00	23	SSW 10	23	98	22
Thu Feb  4 14:20:50 2010	Detroit, MI 48201  	24.9	1	23	0.00	28	WNW 10	25	80	20
Thu Feb  4 14:20:52 2010	Philadelphia, PA 19019  	30.1	5	29	0.00	34	NW 15	25	59	17
Thu Feb  4 15:05:25 2010	San Jose, CA 95101  	51.1	7	50	0.00	51	SE 7	49	87	47
Thu Feb  4 15:05:27 2010	Charlotte, NC 28201  	33.2	3	32	0.00	36	ENE 13	33	75	26
Thu Feb  4 15:05:29 2010	San Diego, CA 92101  	52.6	3	51	0.00	53	ESE 5	53	91	50
Thu Feb  4 15:05:31 2010	Denver, CO 80214  	31.7	3	32	0.00	39	NW 11	32	83	27
Thu Feb  4 15:05:32 2010	Memphis, TN 37501  	37.9	7	38	0.00	40	NNE 9	33	74	30
Thu Feb  4 15:05:34 2010	Los Angeles, CA 90001  	54.3	3	54	0.00	56	ESE 10	54	84	49
Thu Feb  4 15:05:36 2010	El Paso, TX 79901  	43.2	5	43	0.04	44	NNW 11	40	92	41
Thu Feb  4 15:05:38 2010	New York, NY 10001  	27.9	2	28	0.00	32	WSW 17	28	51	12
Thu Feb  4 15:05:39 2010	Baltimore, MD 21201  	30.3	0	28	0.00	33	NNW 14	30	55	16
Thu Feb  4 15:05:41 2010	Las Vegas, NV 89101  	37.7	1	38	0.00	44	NNE 5	38	66	27
Thu Feb  4 15:05:45 2010	Washington, DC 20001  	31.8	11	31	0.00	37	NNW 21	23	63	21
Thu Feb  4 15:05:48 2010	Austin, TX 73301  	46.9	9	46	0.21	48	NNE 11	43	100	47
Thu Feb  4 15:05:53 2010	San Francisco, CA 94101  	52.0	7	52	0.00	54	E 9	50	N/A	--
Thu Feb  4 15:05:55 2010	Oklahoma City, OK 73101  	34.0	1	33	0.20	35	SE 11	34	100	34
