18	igoogle.wunderground.com										
(Timestamp)	(Location)	(Temperature) (°F)	(Conditions)	Humidity (%)	(Wind Speed)	Wind (variable)	Visibility (miles)	Dew Point (°F)	Precipitation (% Chance of Rain)	Air quality	Pressure (in)
Thu Feb  4 12:36:43 2010	Indianapolis, Indiana (46201) 	25.0	Overcast	88	Calm		7.0	22	3	Moderate 	30.39
Thu Feb  4 12:36:44 2010	Boston, Massachusetts (02101) 	24.4	Clear	74	6.0	NW	10.0	17	0	Moderate 	30.13
Thu Feb  4 12:36:46 2010	Jacksonville, Florida (32099) 	53.9	Overcast	88	Calm		10.0	50	25	Good 	30.18
Thu Feb  4 12:36:47 2010	Columbus, Ohio (43085) 	20.1	Partly Cloudy	92	Calm		1.8	18	14	Moderate 	30.43
Thu Feb  4 12:36:48 2010	Dallas, Texas (75201) 	41.5	Light Rain Mist	90	Calm		4.0	39	70	Good 	30.02
Thu Feb  4 12:36:49 2010	Houston, Texas (77001) 	55.1	Overcast	93	6.0	NE	10.0	53	70	Good 	29.81
Thu Feb  4 12:36:51 2010	Seattle, Washington (98101) 	41.5	Mostly Cloudy	91	Calm		10.0	39	37	Good 	29.74
Thu Feb  4 12:36:52 2010	Milwaukee, Wisconsin (53201) 	19.7	Mostly Cloudy	88	Calm		4.0	17	10		30.48
Thu Feb  4 12:36:53 2010	Detroit, Michigan (48201) 	23.0	Clear	87	Calm		7.0	20	1		30.39
Thu Feb  4 12:36:54 2010	Philadelphia, Pennsylvania (19019) 	28.4	Clear	63	Calm		10.0	17	0	Moderate 	30.35
Thu Feb  4 13:19:50 2010	San Jose, California (95101) 	49.0	Clear	100	Calm		10.0	49	25		29.82
Thu Feb  4 13:19:51 2010	Charlotte, North Carolina (28201) 	32.3	Overcast	78	1.0	SSE	10.0	26	11	Moderate 	30.41
Thu Feb  4 13:19:53 2010	San Diego, California (92101) 	51.3	Haze	89	Calm		6.0	48	5	Moderate 	29.83
Thu Feb  4 13:19:54 2010	Denver, Colorado (80002) 	32.4	Mostly Cloudy	69	Calm		10.0	23	24	Moderate 	29.72
Thu Feb  4 13:19:55 2010	Memphis, Tennessee (37501) 	37.8	Light Rain	33	Calm		9.0	11	95	Good 	30.41
Thu Feb  4 13:19:57 2010	Los Angeles, California (90001) 	56.8	Overcast	82	Calm		8.0	51	3		29.89
Thu Feb  4 13:19:58 2010	El Paso, Texas (79821) 	44.2	Overcast	87	Calm		10.0	41	16	Good 	30.00
Thu Feb  4 13:19:59 2010	New York, New York (10001) 	30.2	Clear	44	2.7	variable	10.0	11	0	Moderate 	30.11
Thu Feb  4 13:20:00 2010	Baltimore, Maryland (21201) 	31.4	Scattered Clouds	66	2.0	SW	10.0	21	0	Moderate 	30.40
Thu Feb  4 13:20:02 2010	Las Vegas, Nevada (89044) 	40.5	Partly Cloudy	65	Calm		10.0	30	0	Moderate 	29.75
Thu Feb  4 13:20:05 2010	Washington, District of Columbia (20001) 	33.2	Partly Cloudy	59	6.0	NNW	10.0	20	0	Moderate 	30.38
Thu Feb  4 13:20:06 2010	Austin, Texas (78701) 	46.9	Overcast	98	Calm		3.0	46	40	Good 	29.29
Thu Feb  4 13:20:07 2010	San Francisco, California (94101) 	51.4	Overcast	85	1.0	SSE	10.0	47	41		29.82
Thu Feb  4 13:20:08 2010	Oklahoma City, Oklahoma (73101) 	33.8	Overcast	86	4.0	ENE	4.0	30	86	Moderate 	28.61
Thu Feb  4 13:20:10 2010	Nashville, Tennessee (37201) 	35.2	Overcast	75	3.0	WNW	10.0	28	45	Good 	30.23
Thu Feb  4 13:20:11 2010	Fort Worth, Texas (76101) 	41.3	Light Rain	95	1.0	ESE	9.0	40	70	Good 	29.98
Thu Feb  4 13:20:12 2010	Phoenix, Arizona (85001) 	49.2	Clear	82	Calm		10.0	44	5	Good 	29.81
Thu Feb  4 13:20:13 2010	Portland, Oregon (97201) 	41.1	Overcast	91	1.0	NE	10.0	39	56	Good 	29.68
Thu Feb  4 13:20:14 2010	Chicago, Illinois (60290) 	28.1	Haze	77	1.0	South	6.0	22	9	Unhealthy for Sensitive Groups 	30.39
Thu Feb  4 13:20:16 2010	San Antonio, Texas (78201) 	50.3	Light Rain Mist	88	Calm		2.0	47	30	Good 	29.74
Thu Feb  4 13:20:17 2010	Indianapolis, Indiana (46201) 	25.0	Overcast	88	Calm		6.0	22	0	Moderate 	30.40
Thu Feb  4 13:20:18 2010	Boston, Massachusetts (02101) 	23.9	Clear	74	7.0	NNW	10.0	17	0	Moderate 	30.15
Thu Feb  4 13:20:19 2010	Jacksonville, Florida (32099) 	54.1	Mostly Cloudy	87	Calm		10.0	50	25	Good 	30.19
Thu Feb  4 13:20:21 2010	Columbus, Ohio (43085) 	20.7	Freezing Fog	92	Calm		0.2	19	14	Moderate 	30.45
Thu Feb  4 13:20:22 2010	Dallas, Texas (75201) 	41.7	Light Rain Mist	90	5.0	NE	5.0	39	70	Good 	30.04
Thu Feb  4 13:20:23 2010	Houston, Texas (77001) 	54.2	Overcast	88	5.0	NE	10.0	51	70	Good 	29.83
Thu Feb  4 13:20:24 2010	Seattle, Washington (98101) 	41.7	Mostly Cloudy	94	2.0	SE	10.0	40	37	Good 	29.74
Thu Feb  4 13:20:25 2010	Milwaukee, Wisconsin (53201) 	21.3	Mostly Cloudy	88	1.0	SE	4.0	18	7		30.50
Thu Feb  4 13:20:27 2010	Detroit, Michigan (48201) 	23.0	Clear	89	Calm		6.0	20	1		30.40
Thu Feb  4 13:20:28 2010	Philadelphia, Pennsylvania (19019) 	27.5	Clear	67	Calm		10.0	18	0	Moderate 	30.39
Thu Feb  4 14:04:10 2010	San Jose, California (95101) 	49.0	Clear	98	Calm		10.0	48	25		29.81
Thu Feb  4 14:04:12 2010	Charlotte, North Carolina (28201) 	33.1	Overcast	77	Calm		10.0	27	11	Moderate 	30.41
Thu Feb  4 14:04:13 2010	San Diego, California (92101) 	51.3	Haze	89	1.5	North	6.0	48	5	Moderate 	29.84
Thu Feb  4 14:04:14 2010	Denver, Colorado (80002) 	31.8	Mostly Cloudy	76	5.0	North	10.0	25	24	Moderate 	29.72
Thu Feb  4 14:04:15 2010	Memphis, Tennessee (37501) 	37.6	Light Rain	34	Calm		8.0	12	100	Good 	30.41
Thu Feb  4 14:04:16 2010	Los Angeles, California (90001) 	56.8	Overcast	81	Calm		8.0	51	3		29.89
Thu Feb  4 14:04:17 2010	El Paso, Texas (79821) 	44.4	Overcast	85	Calm		10.0	40	16	Good 	30.03
Thu Feb  4 14:04:18 2010	New York, New York (10001) 	30.4	Clear	44	Calm		10.0	11	0	Moderate 	30.14
Thu Feb  4 14:04:20 2010	Baltimore, Maryland (21201) 	31.9	Mostly Cloudy	65	3.0	SW	10.0	22	0	Moderate 	30.41
Thu Feb  4 14:04:21 2010	Las Vegas, Nevada (89044) 	40.6	Partly Cloudy	62	Calm		10.0	29	0	Good 	29.76
Thu Feb  4 14:04:22 2010	Washington, District of Columbia (20001) 	33.7	Scattered Clouds	57	6.0	NNW	10.0	20	0	Moderate 	30.40
Thu Feb  4 14:04:23 2010	Austin, Texas (78701) 	47.1	Light Rain Mist	98	Calm		3.0	47	40	Good 	29.32
Thu Feb  4 14:04:25 2010	San Francisco, California (94101) 	51.5	Overcast	85	Calm		10.0	47	41		29.80
Thu Feb  4 14:04:26 2010	Oklahoma City, Oklahoma (73101) 	34.2	Overcast	87	3.0	East	3.0	31	79	Moderate 	28.64
Thu Feb  4 14:04:27 2010	Nashville, Tennessee (37201) 	35.2	Overcast	74	3.0	NW	10.0	28	45	Good 	30.22
Thu Feb  4 14:04:28 2010	Fort Worth, Texas (76101) 	41.6	Light Rain	95	3.0	ENE	10.0	40	70	Good 	29.96
Thu Feb  4 14:04:29 2010	Phoenix, Arizona (85001) 	48.8	Clear	85	Calm		10.0	44	0	Good 	29.82
Thu Feb  4 14:04:30 2010	Portland, Oregon (97201) 	41.2	Overcast	88	1.0	NE	10.0	38	56	Good 	29.67
Thu Feb  4 14:04:32 2010	Chicago, Illinois (60290) 	27.9	Haze	77	Calm		5.0	22	9	Unhealthy for Sensitive Groups 	30.40
Thu Feb  4 14:04:33 2010	San Antonio, Texas (78201) 	49.9	Light Drizzle Mist	88	7.4	North	1.5	46	30	Good 	29.74
Thu Feb  4 14:04:34 2010	Indianapolis, Indiana (46201) 	25.2	Overcast	88	Calm		4.0	22	0	Moderate 	30.40
Thu Feb  4 14:04:35 2010	Boston, Massachusetts (02101) 	24.8	Clear	64	8.0	NNW	10.0	14	0	Moderate 	30.17
Thu Feb  4 14:04:36 2010	Jacksonville, Florida (32099) 	54.0	Mostly Cloudy	87	Calm		10.0	50	30	Good 	30.21
Thu Feb  4 14:04:37 2010	Columbus, Ohio (43085) 	22.2	Clear	94	Calm		0.8	21	14	Moderate 	30.47
Thu Feb  4 14:04:38 2010	Dallas, Texas (75201) 	41.7	Light Rain Mist	91	Calm		6.0	39	70	Good 	30.03
Thu Feb  4 14:04:40 2010	Houston, Texas (77001) 	52.7	Light Rain	88	10.0	East	10.0	49	70	Good 	29.80
Thu Feb  4 14:04:41 2010	Seattle, Washington (98101) 	42.5	Mostly Cloudy	92	2.0	SE	10.0	40	37	Good 	29.73
Thu Feb  4 14:04:42 2010	Milwaukee, Wisconsin (53201) 	22.4	Haze	87	Calm		4.0	19	7	Moderate 	30.47
Thu Feb  4 14:04:43 2010	Detroit, Michigan (48201) 	23.5	Clear	88	Calm		5.0	20	1		30.41
Thu Feb  4 14:04:44 2010	Philadelphia, Pennsylvania (19019) 	27.7	Clear	68	Calm		10.0	18	0	Moderate 	30.39
Thu Feb  4 14:56:50 2010	San Jose, California (95101) 	51.0	Clear	92	Calm		10.0	49	25		29.76
Thu Feb  4 14:56:52 2010	Charlotte, North Carolina (28201) 	34.7	Overcast	73	Calm		10.0	27	11	Moderate 	30.44
Thu Feb  4 14:56:53 2010	San Diego, California (92101) 	51.4	Haze	89	2.8	North	6.0	48	5	Moderate 	29.84
Thu Feb  4 14:56:54 2010	Denver, Colorado (80002) 	31.2	Mostly Cloudy	81	1.0	West	10.0	26	24	Moderate 	29.73
Thu Feb  4 14:56:55 2010	Memphis, Tennessee (37501) 	37.0	Light Rain	42	Calm		8.0	16	100	Good 	30.41
Thu Feb  4 14:56:57 2010	Los Angeles, California (90001) 	54.6	Clear	80	Calm		7.0	49	3		29.91
Thu Feb  4 14:56:58 2010	El Paso, Texas (79821) 	44.8	Overcast	84	Calm		10.0	40	16	Good 	30.06
Thu Feb  4 14:56:59 2010	New York, New York (10001) 	34.3	Clear	43	2.2	SSE	10.0	14	0	Moderate 	30.17
Thu Feb  4 14:57:00 2010	Baltimore, Maryland (21201) 	33.3	Mostly Cloudy	61	2.0	WSW	10.0	21	0	Moderate 	30.43
Thu Feb  4 14:57:01 2010	Las Vegas, Nevada (89044) 	39.8	Partly Cloudy	69	Calm		10.0	30	0	Good 	29.80
Thu Feb  4 14:57:02 2010	Washington, District of Columbia (20001) 	34.4	Partly Cloudy	54	7.0	NNW	10.0	20	0	Moderate 	30.43
Thu Feb  4 14:57:04 2010	Austin, Texas (78701) 	47.3	Light Rain Mist	98	Calm		3.0	47	40	Good 	29.29
Thu Feb  4 14:57:05 2010	San Francisco, California (94101) 	51.7	Overcast	85	2.0	SE	10.0	47	41		29.78
Thu Feb  4 14:57:06 2010	Oklahoma City, Oklahoma (73101) 	33.8	Light Rain Mist	87	4.0	ENE	2.5	30	79	Moderate 	28.61
Thu Feb  4 14:57:07 2010	Nashville, Tennessee (37201) 	35.5	Overcast	73	3.0	WNW	7.0	28	45	Good 	30.22
Thu Feb  4 14:57:08 2010	Fort Worth, Texas (76101) 	41.7	Light Rain	94	4.0	East	10.0	40	70	Good 	29.97
Thu Feb  4 14:57:10 2010	Phoenix, Arizona (85001) 	49.4	Partly Cloudy	86	Calm		10.0	45	0	Good 	29.82
Thu Feb  4 14:57:11 2010	Portland, Oregon (97201) 	41.2	Overcast	86	3.0	NE	10.0	37	56	Good 	29.66
Thu Feb  4 14:57:12 2010	Chicago, Illinois (60290) 	28.2	Haze	77	3.0	SSE	3.0	22	9	Unhealthy for Sensitive Groups 	30.39
Thu Feb  4 14:57:13 2010	San Antonio, Texas (78201) 	49.7	Light Drizzle Mist	88	5.6	ENE	2.0	46	30	Good 	29.74
Thu Feb  4 14:57:14 2010	Indianapolis, Indiana (46201) 	26.8	Overcast	87	Calm		4.0	24	0	Moderate 	30.40
Thu Feb  4 14:57:15 2010	Boston, Massachusetts (02101) 	25.7	Clear	56	16.0	NW	10.0	12	0	Moderate 	30.20
Thu Feb  4 14:57:16 2010	Jacksonville, Florida (32099) 	56.4	Mostly Cloudy	84	Calm		10.0	52	30	Good 	30.20
Thu Feb  4 14:57:18 2010	Columbus, Ohio (43085) 	23.6	Partly Cloudy	94	Calm		1.2	22	14	Moderate 	30.47
Thu Feb  4 14:57:19 2010	Dallas, Texas (75201) 	41.6	Light Rain Mist	91	5.0	North	5.0	39	70	Good 	30.04
Thu Feb  4 14:57:21 2010	Houston, Texas (77001) 	51.8	Light Rain	89	1.0	NE	10.0	49	70	Good 	29.85
Thu Feb  4 14:57:22 2010	Seattle, Washington (98101) 	41.6	Mostly Cloudy	93	1.0	SW	10.0	40	37	Good 	29.73
Thu Feb  4 14:57:23 2010	Milwaukee, Wisconsin (53201) 	23.0	Haze	86	Calm		4.0	19	7	Moderate 	30.47
Thu Feb  4 14:57:24 2010	Detroit, Michigan (48201) 	26.3	Clear	86	Calm		4.0	23	1	Moderate 	30.41
Thu Feb  4 14:57:25 2010	Philadelphia, Pennsylvania (19019) 	30.1	Clear	61	1.0	North	10.0	18	0	Moderate 	30.42
Thu Jan 28 15:37:09 2010	San Jose, California (95101) 	46.0	Overcast	99	Calm		5.0	46	0	Moderate 	30.07
Thu Jan 28 15:37:10 2010	Charlotte, North Carolina (28201) 	38.5	Partly Cloudy	72	Calm		10.0	30	1	Good 	30.28
Thu Jan 28 15:37:11 2010	San Diego, California (92101) 	49.0	Clear	89	2.3	NNW	10.0	46	0	Moderate 	30.17
Thu Jan 28 15:37:13 2010	Denver, Colorado (80002) 	27.5	Scattered Clouds	90	1.0	North	10.0	25	32	Moderate 	30.30
Thu Jan 28 15:37:14 2010	Memphis, Tennessee (37501) 	42.6	Overcast	35	Calm		10.0	17	15	Good 	30.56
Thu Jan 28 15:37:16 2010	Los Angeles, California (90001) 	52.3	Clear	70	Calm		10.0	43	0		29.99
Thu Jan 28 15:37:17 2010	El Paso, Texas (79821) 	45.5	Overcast	87	4.6	NNW	10.0	42	73	Good 	30.09
Thu Jan 28 15:37:18 2010	New York, New York (10001) 	34.9	Snow Freezing Fog	84	Calm		0.2	30	59	Moderate 	29.85
Thu Jan 28 15:37:19 2010	Baltimore, Maryland (21201) 	37.7	Mostly Cloudy	69	3.0	WSW	10.0	28	17	Moderate 	30.07
Thu Jan 28 15:37:21 2010	Las Vegas, Nevada (89044) 	43.3	Mostly Cloudy	76	Calm		10.0	36	3	Good 	30.01
Thu Jan 28 15:37:22 2010	Washington, District of Columbia (20001) 	39.4	Overcast	61	6.0	South	10.0	27	10	Good 	30.05
Thu Jan 28 15:37:23 2010	Austin, Texas (78701) 	62.6	Overcast	89	Calm		10.0	59	100	Good 	29.47
Thu Jan 28 15:37:25 2010	San Francisco, California (94101) 	48.7	Scattered Clouds	86	Calm		9.0	45	0	Good 	30.08
Thu Jan 28 15:37:26 2010	Oklahoma City, Oklahoma (73101) 	28.9	Overcast	40	10.0	NE	10.0	8	100	Good 	28.94
Thu Jan 28 15:37:27 2010	Nashville, Tennessee (37201) 	41.4	Mostly Cloudy	71	11.0	WNW	10.0	33	10	Good 	30.33
Thu Jan 28 15:37:28 2010	Fort Worth, Texas (76101) 	56.4	Overcast	86	5.0	SE	10.0	52	100	Good 	30.10
Thu Jan 28 15:37:30 2010	Phoenix, Arizona (85001) 	53.2	Overcast	87	Calm		6.0	49	30	Good 	29.88
Thu Jan 28 15:37:31 2010	Portland, Oregon (97201) 	41.9	Overcast	75	4.0	ENE	10.0	35	6	Good 	30.02
Thu Jan 28 15:37:32 2010	Chicago, Illinois (60290) 	10.7	Partly Cloudy	58	5.0	WNW	10.0	-1	0	Good 	30.40
Thu Jan 28 15:37:33 2010	San Antonio, Texas (78201) 	62.4	Rain Mist	87	Calm		1.5	58	100	Good 	29.91
Thu Jan 28 15:37:34 2010	Indianapolis, Indiana (46201) 	14.9	Scattered Clouds	67	4.0	West	10.0	6	10		30.39
Thu Jan 28 15:37:36 2010	Boston, Massachusetts (02101) 	32.0	Scattered Clouds	59	10.0	SW	10.0	19	76	Moderate 	30.03
Thu Jan 28 15:37:37 2010	Jacksonville, Florida (32099) 	47.6	Partly Cloudy	85	Calm		9.0	43	0	Good 	30.35
Thu Jan 28 15:37:38 2010	Columbus, Ohio (43085) 	20.8	Clear	68	5.0	West	7.0	12	14	Good 	30.28
Thu Jan 28 15:37:39 2010	Dallas, Texas (75201) 	55.9	Light Rain	83	9.0	SE	8.0	51	100	Good 	30.19
Thu Jan 28 15:37:41 2010	Houston, Texas (77001) 	60.2	Overcast	91	2.0	ESE	10.0	58	22	Good 	30.12
Thu Jan 28 15:37:42 2010	Seattle, Washington (98101) 	44.0	Overcast	69	Calm		10.0	34	11	Moderate 	30.05
Thu Jan 28 15:37:43 2010	Milwaukee, Wisconsin (53201) 	6.7	Partly Cloudy	60	8.0	NW	10.0	-4	3	Good 	30.47
Thu Jan 28 15:37:45 2010	Detroit, Michigan (48201) 	16.8	Light Snow	58	6.0	North	5.0	5	30	Good 	30.15
Thu Jan 28 15:37:46 2010	Philadelphia, Pennsylvania (19019) 	35.5	Overcast	69	2.0	SSW	10.0	26	27	Moderate 	30.06
Thu Jan 28 15:58:15 2010	San Jose, California (95101) 	47.0	Scattered Clouds	97	Calm		5.0	46	0	Moderate 	30.07
Thu Jan 28 15:58:16 2010	Charlotte, North Carolina (28201) 	41.0	Mostly Cloudy	69	2.0	SW	10.0	32	1	Good 	30.27
Thu Jan 28 15:58:17 2010	San Diego, California (92101) 	49.0	Partly Cloudy	89	1.1	NNW	10.0	46	0	Moderate 	30.17
Thu Jan 28 15:58:19 2010	Denver, Colorado (80002) 	27.6	Scattered Clouds	90	2.0	North	0.5	25	32	Moderate 	30.30
Thu Jan 28 15:58:20 2010	Memphis, Tennessee (37501) 	42.4	Overcast	31	Calm		10.0	14	15	Good 	30.59
Thu Jan 28 15:58:21 2010	Los Angeles, California (90001) 	51.0	Clear	73	Calm		10.0	43	0		30.00
Thu Jan 28 15:58:23 2010	El Paso, Texas (79821) 	45.5	Overcast	88	4.6	North	10.0	42	73	Good 	30.09
Thu Jan 28 15:58:24 2010	New York, New York (10001) 	35.1	Snow Fog	84	Calm		0.5	31	59	Moderate 	29.85
Thu Jan 28 15:58:25 2010	Baltimore, Maryland (21201) 	38.3	Mostly Cloudy	69	2.0	West	10.0	29	17	Moderate 	30.06
Thu Jan 28 15:58:27 2010	Las Vegas, Nevada (89044) 	41.6	Mostly Cloudy	74	Calm		10.0	34	3	Good 	30.03
Thu Jan 28 15:58:28 2010	Washington, District of Columbia (20001) 	40.0	Overcast	60	5.0	SW	10.0	27	10	Good 	30.05
Thu Jan 28 15:58:29 2010	Austin, Texas (78701) 	62.8	Overcast	89	Calm		10.0	60	100	Good 	29.47
Thu Jan 28 15:58:31 2010	San Francisco, California (94101) 	48.4	Scattered Clouds	87	Calm		9.0	45	0	Good 	30.08
Thu Jan 28 15:58:32 2010	Oklahoma City, Oklahoma (73101) 	28.6	Light Freezing Rain	42	9.0	NE	9.0	8	100	Good 	28.94
Thu Jan 28 15:58:33 2010	Nashville, Tennessee (37201) 	39.3	Mostly Cloudy	76	5.0	WNW	10.0	32	10	Good 	30.34
Thu Jan 28 15:58:34 2010	Fort Worth, Texas (76101) 	56.4	Overcast	86	4.0	SE	10.0	52	100	Good 	30.10
Thu Jan 28 15:58:36 2010	Phoenix, Arizona (85001) 	52.9	Overcast	87	1.0	ESE	10.0	49	30	Good 	29.89
Thu Jan 28 15:58:37 2010	Portland, Oregon (97201) 	41.8	Overcast	75	3.0	NNE	10.0	34	6	Good 	30.02
Thu Jan 28 15:58:38 2010	Chicago, Illinois (60290) 	10.6	Partly Cloudy	57	4.0	NW	10.0	-2	0	Good 	30.39
Thu Jan 28 15:58:40 2010	San Antonio, Texas (78201) 	62.3	Light Rain Mist	87	10.7	NE	2.0	58	100	Good 	29.90
Thu Jan 28 15:58:41 2010	Indianapolis, Indiana (46201) 	15.1	Scattered Clouds	65	4.0	West	10.0	6	10		30.39
Thu Jan 28 15:58:42 2010	Boston, Massachusetts (02101) 	32.0	Scattered Clouds	59	12.0	SW	10.0	19	76	Moderate 	30.03
Thu Jan 28 15:58:44 2010	Jacksonville, Florida (32099) 	49.9	Scattered Clouds	76	Calm		10.0	43	0	Good 	30.34
Thu Jan 28 15:58:45 2010	Columbus, Ohio (43085) 	20.1	Mostly Cloudy	68	4.0	WNW	10.0	11	14	Good 	30.30
Thu Jan 28 15:58:46 2010	Dallas, Texas (75201) 	55.9	Light Rain	83	7.0	ESE	10.0	51	100	Good 	30.19
Thu Jan 28 15:58:48 2010	Houston, Texas (77001) 	60.3	Overcast	90	Calm		10.0	57	22	Good 	30.12
Thu Jan 28 15:58:49 2010	Seattle, Washington (98101) 	44.2	Overcast	66	Calm		10.0	34	11	Moderate 	30.06
Thu Jan 28 15:58:50 2010	Milwaukee, Wisconsin (53201) 	6.3	Partly Cloudy	54	10.0	NW	10.0	-7	3	Good 	30.48
Thu Jan 28 15:58:51 2010	Detroit, Michigan (48201) 	16.4	Light Snow	72	6.0	WNW	0.8	9	30	Good 	30.17
Thu Jan 28 15:58:53 2010	Philadelphia, Pennsylvania (19019) 	36.2	Overcast	69	1.0	West	10.0	27	27	Moderate 	30.08
Thu Jan 28 16:46:33 2010	San Jose, California (95101) 	45.0	Scattered Clouds	95	2.0	ENE	5.0	44	0	Moderate 	30.09
Thu Jan 28 16:46:34 2010	Charlotte, North Carolina (28201) 	45.3	Mostly Cloudy	60	3.0	SSW	10.0	32	1	Good 	30.27
Thu Jan 28 16:46:35 2010	San Diego, California (92101) 	51.7	Partly Cloudy	86	Calm		10.0	48	0	Moderate 	30.19
Thu Jan 28 16:46:36 2010	Denver, Colorado (80002) 	27.7	Freezing Fog	90	1.0	NNW	0.1	25	32	Moderate 	30.30
Thu Jan 28 16:46:38 2010	Memphis, Tennessee (37501) 	41.5	Overcast	33	Calm		10.0	14	15	Good 	30.59
Thu Jan 28 16:46:39 2010	Los Angeles, California (90001) 	51.3	Clear	76	Calm		10.0	44	0		30.02
Thu Jan 28 16:46:40 2010	El Paso, Texas (79821) 	45.7	Light Rain	89	3.8	NNW	10.0	43	73	Good 	30.12
Thu Jan 28 16:46:42 2010	New York, New York (10001) 	37.4	Overcast	83	Calm		8.0	33	59	Moderate 	29.76
Thu Jan 28 16:46:43 2010	Baltimore, Maryland (21201) 	39.6	Mostly Cloudy	67	2.0	West	10.0	30	14	Good 	30.05
Thu Jan 28 16:46:44 2010	Las Vegas, Nevada (89044) 	42.5	Scattered Clouds	70	Calm		10.0	33	3	Good 	30.04
Thu Jan 28 16:46:45 2010	Washington, District of Columbia (20001) 	42.6	Overcast	56	4.0	SW	10.0	28	14	Good 	30.03
Thu Jan 28 16:46:47 2010	Austin, Texas (78701) 	63.5	Overcast	87	Calm		10.0	60	100	Good 	29.47
Thu Jan 28 16:46:48 2010	San Francisco, California (94101) 	48.7	Scattered Clouds	86	2.0	SE	7.0	45	0	Good 	30.09
Thu Jan 28 16:46:49 2010	Oklahoma City, Oklahoma (73101) 	27.7	Light Freezing Rain	47	9.0	NE	6.0	10	100	Good 	28.94
Thu Jan 28 16:46:51 2010	Nashville, Tennessee (37201) 	37.8	Mostly Cloudy	75	8.0	WNW	10.0	31	10	Good 	30.36
Thu Jan 28 16:46:52 2010	Fort Worth, Texas (76101) 	57.2	Overcast	86	5.0	ESE	10.0	53	100	Good 	30.09
Thu Jan 28 16:46:56 2010	Phoenix, Arizona (85001) 	53.2	Overcast	88	Calm		10.0	50	30	Good 	29.90
Thu Jan 28 16:46:57 2010	Portland, Oregon (97201) 	41.8	Overcast	75	2.0	NE	10.0	34	6	Good 	30.02
Thu Jan 28 16:46:59 2010	Chicago, Illinois (60290) 	12.3	Partly Cloudy	53	3.0	NW	10.0	-2	0	Good 	30.42
Thu Jan 28 16:47:00 2010	San Antonio, Texas (78201) 	62.5	Light Rain Mist	88	6.9	SSE	1.5	59	100	Good 	29.92
Thu Jan 28 16:47:01 2010	Indianapolis, Indiana (46201) 	15.7	Scattered Clouds	63	2.0	WNW	10.0	5	10		30.41
Thu Jan 28 16:47:02 2010	Boston, Massachusetts (02101) 	34.0	Scattered Clouds	51	10.0	SW	10.0	18	76	Moderate 	30.00
Thu Jan 28 16:47:04 2010	Jacksonville, Florida (32099) 	56.1	Scattered Clouds	61	Calm		10.0	43	0	Good 	30.33
Thu Jan 28 16:47:05 2010	Columbus, Ohio (43085) 	20.0	Mostly Cloudy	69	4.0	North	10.0	12	9	Good 	30.33
Thu Jan 28 16:47:06 2010	Dallas, Texas (75201) 	56.0	Overcast	83	6.0	East	10.0	51	100	Good 	30.16
Thu Jan 28 16:47:08 2010	Houston, Texas (77001) 	60.8	Overcast	90	5.0	ESE	10.0	58	22	Good 	30.13
Thu Jan 28 16:47:09 2010	Seattle, Washington (98101) 	44.5	Overcast	78	1.0	WNW	10.0	38	11	Moderate 	30.06
Thu Jan 28 16:47:10 2010	Milwaukee, Wisconsin (53201) 	7.6	Partly Cloudy	52	6.0	NW	10.0	-6	3	Good 	30.50
Thu Jan 28 16:47:11 2010	Detroit, Michigan (48201) 	15.2	Mostly Cloudy	60	7.0	WNW	8.0	4	30	Good 	30.19
Thu Jan 28 16:47:13 2010	Philadelphia, Pennsylvania (19019) 	38.8	Overcast	64	2.0	SSW	10.0	28	27	Moderate 	30.02
Thu Jan 28 17:11:27 2010	San Jose, California (95101) 	46.0	Partly Cloudy	95	Calm		4.0	45	0	Moderate 	30.08
Thu Jan 28 17:11:29 2010	Charlotte, North Carolina (28201) 	47.8	Mostly Cloudy	57	2.0	WSW	10.0	33	1	Good 	30.26
Thu Jan 28 17:11:30 2010	San Diego, California (92101) 	55.1	Clear	78	Calm		8.0	48	0	Moderate 	30.20
Thu Jan 28 17:11:31 2010	Denver, Colorado (80002) 	27.6	Mostly Cloudy	90	2.0	North	2.0	25	32	Moderate 	30.31
Thu Jan 28 17:11:32 2010	Memphis, Tennessee (37501) 	41.7	Overcast	30	Calm		10.0	13	15	Good 	30.62
Thu Jan 28 17:11:34 2010	Los Angeles, California (90001) 	53.6	Clear	74	Calm		10.0	46	0		30.03
Thu Jan 28 17:11:35 2010	El Paso, Texas (79821) 	46.4	Light Rain	89	Calm		8.0	43	73	Good 	30.12
Thu Jan 28 17:11:36 2010	New York, New York (10001) 	37.2	Overcast	83	Calm		10.0	32	59	Moderate 	29.76
Thu Jan 28 17:11:38 2010	Baltimore, Maryland (21201) 	40.6	Mostly Cloudy	66	1.0	WSW	10.0	30	14	Good 	30.03
Thu Jan 28 17:11:39 2010	Las Vegas, Nevada (89044) 	43.2	Scattered Clouds	68	Calm		10.0	33	3	Good 	30.04
Thu Jan 28 17:11:40 2010	Washington, District of Columbia (20001) 	44.3	Overcast	53	7.0	WSW	10.0	28	14	Good 	30.02
Thu Jan 28 17:11:42 2010	Austin, Texas (78701) 	63.3	Overcast	90	Calm		10.0	60	100	Good 	29.44
Thu Jan 28 17:11:43 2010	San Francisco, California (94101) 	48.9	Partly Cloudy	86	Calm		7.0	45	0	Good 	30.09
