#foreign_key_ltable=ltable.Sno
#foreign_key_rtable=rtable.Sno
#key=_id
#ltable=POINTER
#rtable=POINTER
Unnamed: 0,_id,ltable.Sno,rtable.Sno,ltable.Album_Name,ltable.Artist_Name,ltable.CopyRight,ltable.Released,ltable.Song_Name,ltable.Time,rtable.Album_Name,rtable.Artist_Name,rtable.CopyRight,rtable.Released,rtable.Song_Name,rtable.Time,label
39140,39140,3450,34366,o.n.i.f.c. (deluxe version),wiz khalifa, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,4-Dec-12,remember you (feat. the weeknd),5:20,o.n.i.f.c. [explicit],wiz khalifa, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states," December 4, 2012","rise above (feat. pharrell, tuki carter & amber rose) [explicit]",4:31,0
39177,39177,3451,7386,o.n.i.f.c. (deluxe version),wiz khalifa, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,4-Dec-12,remember you (feat. the weeknd),5:20,blacc hollywood (deluxe) [explicit],wiz khalifa, 2014 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states. a warner music group company," August 19, 2014",so high (feat. ghost loft) [explicit],4:09,0
39184,39184,3451,34326,o.n.i.f.c. (deluxe version),wiz khalifa, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,4-Dec-12,remember you (feat. the weeknd),5:20,o.n.i.f.c. [clean],wiz khalifa, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states," December 4, 2012",the bluff (feat. cam'ron) [clean],3:48,0
39225,39225,3452,7347,o.n.i.f.c. (deluxe version),wiz khalifa, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,4-Dec-12,remember you (feat. the weeknd),5:20,blacc hollywood (deluxe) [explicit],wiz khalifa, 2014 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states. a warner music group company," August 19, 2014",hope (feat. ty dolla $ign) [explicit],5:24,0
39271,39271,3452,34360,o.n.i.f.c. (deluxe version),wiz khalifa, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,4-Dec-12,remember you (feat. the weeknd),5:20,o.n.i.f.c. [explicit],wiz khalifa, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states," December 4, 2012",the bluff (feat. cam'ron) [explicit],3:48,0
39335,39335,3453,34355,o.n.i.f.c. (deluxe version),wiz khalifa, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,4-Dec-12,remember you (feat. the weeknd),5:20,o.n.i.f.c. [explicit],wiz khalifa, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states," December 4, 2012",medicated (feat. chevy woods & juicy j) [explicit],5:31,0
39341,39341,3453,34366,o.n.i.f.c. (deluxe version),wiz khalifa, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,4-Dec-12,remember you (feat. the weeknd),5:20,o.n.i.f.c. [explicit],wiz khalifa, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states," December 4, 2012","rise above (feat. pharrell, tuki carter & amber rose) [explicit]",4:31,0
39634,39634,3460,34358,o.n.i.f.c. (deluxe version),wiz khalifa, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,4-Dec-12,remember you (feat. the weeknd),5:20,o.n.i.f.c. [explicit],wiz khalifa, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states," December 4, 2012",bluffin (feat. berner) [explicit],5:32,0
39669,39669,3462,7351,o.n.i.f.c. (deluxe version),wiz khalifa, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,4-Dec-12,remember you (feat. the weeknd),5:20,blacc hollywood (deluxe) [explicit],wiz khalifa, 2014 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states. a warner music group company," August 19, 2014",house in the hills (feat. curren$y) [explicit],4:52,0
39980,39980,3500,54831,wild ones,flo rida, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,22-Jun-12,sweet spot 2.0 (feat. jennifer lopez),3:11,wild ones,flo rida," (c) 2015 mca nashville, a division of umg recordings, inc."," June 22, 2012",wild ones (feat. sia),3:52,0
40014,40014,3504,54835,wild ones,flo rida, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,22-Jun-12,sweet spot (feat. jennifer lopez),3:11,wild ones,flo rida," (c) 2015 mca nashville, a division of umg recordings, inc."," June 22, 2012",sweet spot (feat. jennifer lopez),3:48,1
40045,40045,3506,30379,mail on sunday (deluxe version),flo rida, 2008 atlantic recording  corporation for the united states and wea international inc. for the world outside of the united states,17-Mar-08,elevator (feat. timbaland),3:55,mail on sunday [explicit],flo rida, 2013 warner bros. records inc.," March 17, 2008",money right (feat. rick ross & brisco) [explicit],3:17,0
40056,40056,3507,30360,mail on sunday,flo rida, 2008 atlantic recording  corporation for the united states and wea international inc. for the world outside of the united states,18-Mar-08,money right (feat. rick ross & brisco),3:16,mail on sunday [clean],flo rida, 2013 warner bros. records inc.," March 18, 2008",in the ayer (feat. will.i.am),3:40,0
40073,40073,3508,23111,"i don't like it, i love it (feat. robin thicke & verdine white) [kasum remix] - single",flo rida, 2015 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states. a warner music group company,10-Jul-15,"i don't like it, i love it (feat. robin thicke & verdine white) [kasum remix]",3:19,"i don't like it, i love it (feat. robin thicke & verdine white) [noodles remix]",flo rida, 2015 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states. a warner music group company," June 23, 2015","i don't like it, i love it (feat. robin thicke & verdine white) [noodles remix]",4:27,1
40299,40299,3528,54826,good feeling (remixes),flo rida, 2011 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,15-Nov-11,good feeling (seductive remix),4:45,wild ones (feat. sia) [remixes pt. 2],flo rida," (c) 2015 mca nashville, a division of umg recordings, inc."," April 24, 2012",wild ones (feat. sia) (maison & dragen remix),6:06,0
40509,40509,3550,19069,"turn around (5,4,3,2,1) [remixes]",flo rida, 2011 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states.,19-Apr-11,"turn around (5,4,3,2,1) [ak remix]",5:09,gdfr (feat. sage the gemini & lookas) [remixes],flo rida, 2014 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states. a warner music group company," January 21, 2015",gdfr (feat. sage the gemini & lookas) [k. theory remix],3:08,0
40594,40594,3555,19802,"turn around (5,4,3,2,1) [remixes]",flo rida, 2011 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states.,19-Apr-11,"turn around (5,4,3,2,1) [ak remix]",5:09,good feeling (remixes),flo rida, (c) 2009 mpl tours inc. under exclusive license to starcon llc d/b/a hear musictm," November 15, 2011",good feeling (jaywalker remix),4:51,0
40739,40739,3565,19799,"club can't handle me (feat. david guetta) [from ""step up 3d""] {the remixes} - ep",flo rida, 2010 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,17-Aug-10,club can't handle me (ridney remix),6:10,good feeling (remixes),flo rida, (c) 2009 mpl tours inc. under exclusive license to starcon llc d/b/a hear musictm," November 15, 2011",good feeling (hook n sling remix),6:15,0
40921,40921,3572,54001,"only one flo, pt. 1",flo rida, 2010 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,24-Nov-10,"why you up in here (feat. ludacris, git fresh & gucci mane)",3:36,welcome to flo rida [explicit],flo rida, 2015 cmg records," April 6, 2015",street money (feat. rick ross) [explicit],3:57,0
40971,40971,3574,54001,"only one flo, pt. 1",flo rida, 2010 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,24-Nov-10,"why you up in here (feat. ludacris, git fresh & gucci mane)",3:36,welcome to flo rida [explicit],flo rida, 2015 cmg records," April 6, 2015",street money (feat. rick ross) [explicit],3:57,0
40995,40995,3575,53999,"only one flo, pt. 1",flo rida, 2010 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,24-Nov-10,"why you up in here (feat. ludacris, git fresh & gucci mane)",3:36,welcome to flo rida [explicit],flo rida, 2015 cmg records," April 6, 2015",man of the year (feat. lil wayne) [explicit],3:01,0
41508,41508,3611,30355,mail on sunday,flo rida, 2008 atlantic recording  corporation for the united states and wea international inc. for the world outside of the united states,18-Mar-08,money right (feat. rick ross & brisco),3:16,mail on sunday [clean],flo rida, 2013 warner bros. records inc.," March 18, 2008",roll (feat. sean kingston) [clean],3:59,0
41533,41533,3612,30366,mail on sunday,flo rida, 2008 atlantic recording  corporation for the united states and wea international inc. for the world outside of the united states,18-Mar-08,money right (feat. rick ross & brisco),3:16,mail on sunday [explicit],flo rida, 2013 warner bros. records inc.," March 17, 2008",american superstar (feat. lil wayne) [explicit],3:42,0
41651,41651,3619,30354,mail on sunday,flo rida, 2008 atlantic recording  corporation for the united states and wea international inc. for the world outside of the united states,18-Mar-08,money right (feat. rick ross & brisco),3:16,mail on sunday [clean],flo rida, 2013 warner bros. records inc.," March 18, 2008",elevator (feat. timbaland),3:50,0
41831,41831,3635,54831,wild ones,flo rida, 2012 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,22-Jun-12,sweet spot 2.0 (feat. jennifer lopez),3:11,wild ones,flo rida," (c) 2015 mca nashville, a division of umg recordings, inc."," June 22, 2012",wild ones (feat. sia),3:52,0
